date,store_id,sku_id,prediction,model,family
2024-01-12,STORE0012,SKU0058,84.8705062866211,transformer,dl
2024-01-13,STORE0012,SKU0058,101.09371948242188,transformer,dl
2024-01-14,STORE0012,SKU0058,100.68426513671875,transformer,dl
2024-01-01,STORE0012,SKU0059,22.9193115234375,transformer,dl
2024-01-02,STORE0012,SKU0059,22.659446716308594,transformer,dl
2024-01-03,STORE0012,SKU0059,22.241302490234375,transformer,dl
2024-01-04,STORE0012,SKU0059,22.092796325683594,transformer,dl
2024-01-05,STORE0012,SKU0059,22.294178009033203,transformer,dl
2024-01-06,STORE0012,SKU0059,25.001991271972656,transformer,dl
2024-01-07,STORE0012,SKU0059,24.954833984375,transformer,dl
2024-01-08,STORE0012,SKU0059,22.376747131347656,transformer,dl
2024-01-09,STORE0012,SKU0059,22.032367706298828,transformer,dl
2024-01-10,STORE0012,SKU0059,21.921459197998047,transformer,dl
2024-01-11,STORE0012,SKU0059,22.005657196044922,transformer,dl
2024-01-12,STORE0012,SKU0059,22.241222381591797,transformer,dl
2024-01-13,STORE0012,SKU0059,24.616321563720703,transformer,dl
2024-01-14,STORE0012,SKU0059,24.566997528076172,transformer,dl
2024-01-01,STORE0012,SKU0060,55.45893478393555,transformer,dl
2024-01-02,STORE0012,SKU0060,55.01255416870117,transformer,dl
2024-01-03,STORE0012,SKU0060,54.628204345703125,transformer,dl
2024-01-04,STORE0012,SKU0060,54.65739059448242,transformer,dl
2024-01-05,STORE0012,SKU0060,55.201087951660156,transformer,dl
2024-01-06,STORE0012,SKU0060,63.706398010253906,transformer,dl
2024-01-07,STORE0012,SKU0060,63.73021697998047,transformer,dl
2024-01-08,STORE0012,SKU0060,55.35093688964844,transformer,dl
2024-01-09,STORE0012,SKU0060,54.765872955322266,transformer,dl
2024-01-10,STORE0012,SKU0060,54.66694641113281,transformer,dl
2024-01-11,STORE0012,SKU0060,54.66223907470703,transformer,dl
2024-01-12,STORE0012,SKU0060,54.99882888793945,transformer,dl
2024-01-13,STORE0012,SKU0060,63.2342414855957,transformer,dl
2024-01-14,STORE0012,SKU0060,63.077213287353516,transformer,dl
2024-01-01,STORE0012,SKU0061,84.87239074707031,transformer,dl
2024-01-02,STORE0012,SKU0061,83.82023620605469,transformer,dl
2024-01-03,STORE0012,SKU0061,83.92498016357422,transformer,dl
2024-01-04,STORE0012,SKU0061,84.70965576171875,transformer,dl
2024-01-05,STORE0012,SKU0061,85.46011352539062,transformer,dl
2024-01-06,STORE0012,SKU0061,101.85652160644531,transformer,dl
2024-01-07,STORE0012,SKU0061,102.27114868164062,transformer,dl
2024-01-08,STORE0012,SKU0061,84.66676330566406,transformer,dl
2024-01-09,STORE0012,SKU0061,83.87991333007812,transformer,dl
2024-01-10,STORE0012,SKU0061,84.41838073730469,transformer,dl
2024-01-11,STORE0012,SKU0061,85.23883056640625,transformer,dl
2024-01-12,STORE0012,SKU0061,85.41261291503906,transformer,dl
2024-01-13,STORE0012,SKU0061,101.49539184570312,transformer,dl
2024-01-14,STORE0012,SKU0061,101.77262878417969,transformer,dl
2024-01-01,STORE0012,SKU0062,17.280288696289062,transformer,dl
2024-01-02,STORE0012,SKU0062,17.084503173828125,transformer,dl
2024-01-03,STORE0012,SKU0062,16.563858032226562,transformer,dl
2024-01-04,STORE0012,SKU0062,16.311298370361328,transformer,dl
2024-01-05,STORE0012,SKU0062,16.483116149902344,transformer,dl
2024-01-06,STORE0012,SKU0062,17.85553741455078,transformer,dl
2024-01-07,STORE0012,SKU0062,18.047157287597656,transformer,dl
2024-01-08,STORE0012,SKU0062,16.813644409179688,transformer,dl
2024-01-09,STORE0012,SKU0062,16.49835968017578,transformer,dl
2024-01-10,STORE0012,SKU0062,16.244304656982422,transformer,dl
2024-01-11,STORE0012,SKU0062,16.259796142578125,transformer,dl
2024-01-12,STORE0012,SKU0062,16.468517303466797,transformer,dl
2024-01-13,STORE0012,SKU0062,17.649585723876953,transformer,dl
2024-01-14,STORE0012,SKU0062,17.81529998779297,transformer,dl
2024-01-01,STORE0012,SKU0064,83.85275268554688,transformer,dl
2024-01-02,STORE0012,SKU0064,82.53190612792969,transformer,dl
2024-01-03,STORE0012,SKU0064,82.58280944824219,transformer,dl
2024-01-04,STORE0012,SKU0064,83.38566589355469,transformer,dl
2024-01-05,STORE0012,SKU0064,84.29246520996094,transformer,dl
2024-01-06,STORE0012,SKU0064,100.80043029785156,transformer,dl
2024-01-07,STORE0012,SKU0064,100.91361999511719,transformer,dl
2024-01-08,STORE0012,SKU0064,83.64344787597656,transformer,dl
2024-01-09,STORE0012,SKU0064,82.83424377441406,transformer,dl
2024-01-10,STORE0012,SKU0064,83.03598022460938,transformer,dl
2024-01-11,STORE0012,SKU0064,83.93576049804688,transformer,dl
2024-01-12,STORE0012,SKU0064,84.44340515136719,transformer,dl
2024-01-13,STORE0012,SKU0064,100.19683837890625,transformer,dl
2024-01-14,STORE0012,SKU0064,100.09278106689453,transformer,dl
2024-01-01,STORE0012,SKU0065,50.96931457519531,transformer,dl
2024-01-02,STORE0012,SKU0065,50.40675354003906,transformer,dl
2024-01-03,STORE0012,SKU0065,50.02288818359375,transformer,dl
2024-01-04,STORE0012,SKU0065,49.854949951171875,transformer,dl
2024-01-05,STORE0012,SKU0065,50.11732864379883,transformer,dl
2024-01-06,STORE0012,SKU0065,58.86568832397461,transformer,dl
2024-01-07,STORE0012,SKU0065,59.20187759399414,transformer,dl
2024-01-08,STORE0012,SKU0065,50.59703063964844,transformer,dl
2024-01-09,STORE0012,SKU0065,50.000030517578125,transformer,dl
2024-01-10,STORE0012,SKU0065,49.8299674987793,transformer,dl
2024-01-11,STORE0012,SKU0065,49.798912048339844,transformer,dl
2024-01-12,STORE0012,SKU0065,50.013145446777344,transformer,dl
2024-01-13,STORE0012,SKU0065,58.128787994384766,transformer,dl
2024-01-14,STORE0012,SKU0065,58.432193756103516,transformer,dl
2024-01-01,STORE0012,SKU0066,27.25154685974121,transformer,dl
2024-01-02,STORE0012,SKU0066,27.108535766601562,transformer,dl
2024-01-03,STORE0012,SKU0066,26.677139282226562,transformer,dl
2024-01-04,STORE0012,SKU0066,26.478355407714844,transformer,dl
2024-01-05,STORE0012,SKU0066,26.641216278076172,transformer,dl
2024-01-06,STORE0012,SKU0066,29.598684310913086,transformer,dl
2024-01-07,STORE0012,SKU0066,29.781414031982422,transformer,dl
2024-01-08,STORE0012,SKU0066,26.76873016357422,transformer,dl
2024-01-09,STORE0012,SKU0066,26.50699234008789,transformer,dl
2024-01-10,STORE0012,SKU0066,26.32024383544922,transformer,dl
2024-01-11,STORE0012,SKU0066,26.354846954345703,transformer,dl
2024-01-12,STORE0012,SKU0066,26.52912139892578,transformer,dl
2024-01-13,STORE0012,SKU0066,29.321287155151367,transformer,dl
2024-01-14,STORE0012,SKU0066,29.326847076416016,transformer,dl
2024-01-01,STORE0012,SKU0068,37.97520446777344,transformer,dl
2024-01-02,STORE0012,SKU0068,37.777015686035156,transformer,dl
2024-01-03,STORE0012,SKU0068,37.275264739990234,transformer,dl
2024-01-04,STORE0012,SKU0068,36.930633544921875,transformer,dl
2024-01-05,STORE0012,SKU0068,37.06505584716797,transformer,dl
2024-01-06,STORE0012,SKU0068,42.857601165771484,transformer,dl
2024-01-07,STORE0012,SKU0068,43.21544647216797,transformer,dl
2024-01-08,STORE0012,SKU0068,37.50596237182617,transformer,dl
2024-01-09,STORE0012,SKU0068,37.15348815917969,transformer,dl
2024-01-10,STORE0012,SKU0068,36.85352325439453,transformer,dl
2024-01-11,STORE0012,SKU0068,36.723670959472656,transformer,dl
2024-01-12,STORE0012,SKU0068,36.89659881591797,transformer,dl
2024-01-13,STORE0012,SKU0068,42.498626708984375,transformer,dl
2024-01-14,STORE0012,SKU0068,42.643802642822266,transformer,dl
2024-01-01,STORE0012,SKU0070,92.9221420288086,transformer,dl
2024-01-02,STORE0012,SKU0070,91.41804504394531,transformer,dl
2024-01-03,STORE0012,SKU0070,91.14849090576172,transformer,dl
2024-01-04,STORE0012,SKU0070,92.0763168334961,transformer,dl
2024-01-05,STORE0012,SKU0070,93.25077819824219,transformer,dl
2024-01-06,STORE0012,SKU0070,110.68923950195312,transformer,dl
2024-01-07,STORE0012,SKU0070,111.16212463378906,transformer,dl
2024-01-08,STORE0012,SKU0070,92.66412353515625,transformer,dl
2024-01-09,STORE0012,SKU0070,91.41801452636719,transformer,dl
2024-01-10,STORE0012,SKU0070,91.55369567871094,transformer,dl
2024-01-11,STORE0012,SKU0070,92.528564453125,transformer,dl
2024-01-12,STORE0012,SKU0070,93.23588562011719,transformer,dl
2024-01-13,STORE0012,SKU0070,110.75064086914062,transformer,dl
2024-01-14,STORE0012,SKU0070,111.021484375,transformer,dl
2024-01-01,STORE0012,SKU0071,29.726106643676758,transformer,dl
2024-01-02,STORE0012,SKU0071,29.496959686279297,transformer,dl
2024-01-03,STORE0012,SKU0071,29.13465690612793,transformer,dl
2024-01-04,STORE0012,SKU0071,28.935914993286133,transformer,dl
2024-01-05,STORE0012,SKU0071,29.10521125793457,transformer,dl
2024-01-06,STORE0012,SKU0071,33.645965576171875,transformer,dl
2024-01-07,STORE0012,SKU0071,33.94379425048828,transformer,dl
2024-01-08,STORE0012,SKU0071,29.136323928833008,transformer,dl
2024-01-09,STORE0012,SKU0071,28.79013442993164,transformer,dl
2024-01-10,STORE0012,SKU0071,28.604507446289062,transformer,dl
2024-01-11,STORE0012,SKU0071,28.6643009185791,transformer,dl
2024-01-12,STORE0012,SKU0071,28.843713760375977,transformer,dl
2024-01-13,STORE0012,SKU0071,33.46199035644531,transformer,dl
2024-01-14,STORE0012,SKU0071,33.41408157348633,transformer,dl
2024-01-01,STORE0012,SKU0072,34.9119758605957,transformer,dl
2024-01-02,STORE0012,SKU0072,34.73473358154297,transformer,dl
2024-01-03,STORE0012,SKU0072,34.44023513793945,transformer,dl
2024-01-04,STORE0012,SKU0072,34.36402130126953,transformer,dl
2024-01-05,STORE0012,SKU0072,34.52278137207031,transformer,dl
2024-01-06,STORE0012,SKU0072,39.677696228027344,transformer,dl
2024-01-07,STORE0012,SKU0072,39.97468566894531,transformer,dl
2024-01-08,STORE0012,SKU0072,34.69746398925781,transformer,dl
2024-01-09,STORE0012,SKU0072,34.34954833984375,transformer,dl
2024-01-10,STORE0012,SKU0072,34.143184661865234,transformer,dl
2024-01-11,STORE0012,SKU0072,34.183616638183594,transformer,dl
2024-01-12,STORE0012,SKU0072,34.320220947265625,transformer,dl
2024-01-13,STORE0012,SKU0072,39.50152587890625,transformer,dl
2024-01-14,STORE0012,SKU0072,39.49539566040039,transformer,dl
2024-01-01,STORE0012,SKU0074,50.817169189453125,transformer,dl
2024-01-02,STORE0012,SKU0074,50.38428497314453,transformer,dl
2024-01-03,STORE0012,SKU0074,49.944522857666016,transformer,dl
2024-01-04,STORE0012,SKU0074,49.86655044555664,transformer,dl
2024-01-05,STORE0012,SKU0074,50.248779296875,transformer,dl
2024-01-06,STORE0012,SKU0074,59.091270446777344,transformer,dl
2024-01-07,STORE0012,SKU0074,59.63567352294922,transformer,dl
2024-01-08,STORE0012,SKU0074,50.61982727050781,transformer,dl
2024-01-09,STORE0012,SKU0074,50.017059326171875,transformer,dl
2024-01-10,STORE0012,SKU0074,49.72785568237305,transformer,dl
2024-01-11,STORE0012,SKU0074,49.79126739501953,transformer,dl
2024-01-12,STORE0012,SKU0074,50.099342346191406,transformer,dl
2024-01-13,STORE0012,SKU0074,58.49188232421875,transformer,dl
2024-01-14,STORE0012,SKU0074,58.9177360534668,transformer,dl
2024-01-01,STORE0012,SKU0075,30.950927734375,transformer,dl
2024-01-02,STORE0012,SKU0075,30.75827407836914,transformer,dl
2024-01-03,STORE0012,SKU0075,30.548072814941406,transformer,dl
2024-01-04,STORE0012,SKU0075,30.52007293701172,transformer,dl
2024-01-05,STORE0012,SKU0075,30.821521759033203,transformer,dl
2024-01-06,STORE0012,SKU0075,35.05567932128906,transformer,dl
2024-01-07,STORE0012,SKU0075,35.01752471923828,transformer,dl
2024-01-08,STORE0012,SKU0075,30.49972152709961,transformer,dl
2024-01-09,STORE0012,SKU0075,30.092041015625,transformer,dl
2024-01-10,STORE0012,SKU0075,30.234189987182617,transformer,dl
2024-01-11,STORE0012,SKU0075,30.396699905395508,transformer,dl
2024-01-12,STORE0012,SKU0075,30.678133010864258,transformer,dl
2024-01-13,STORE0012,SKU0075,34.74935531616211,transformer,dl
2024-01-14,STORE0012,SKU0075,34.55938720703125,transformer,dl
2024-01-01,STORE0012,SKU0076,28.712175369262695,transformer,dl
2024-01-02,STORE0012,SKU0076,28.5557918548584,transformer,dl
2024-01-03,STORE0012,SKU0076,28.209768295288086,transformer,dl
2024-01-04,STORE0012,SKU0076,28.035497665405273,transformer,dl
2024-01-05,STORE0012,SKU0076,28.252403259277344,transformer,dl
2024-01-06,STORE0012,SKU0076,32.49568557739258,transformer,dl
2024-01-07,STORE0012,SKU0076,32.969085693359375,transformer,dl
2024-01-08,STORE0012,SKU0076,28.2750186920166,transformer,dl
2024-01-09,STORE0012,SKU0076,27.963558197021484,transformer,dl
2024-01-10,STORE0012,SKU0076,27.87744903564453,transformer,dl
2024-01-11,STORE0012,SKU0076,27.869476318359375,transformer,dl
2024-01-12,STORE0012,SKU0076,28.06706428527832,transformer,dl
2024-01-13,STORE0012,SKU0076,32.17521667480469,transformer,dl
2024-01-14,STORE0012,SKU0076,32.276275634765625,transformer,dl
2024-01-01,STORE0012,SKU0077,49.987152099609375,transformer,dl
2024-01-02,STORE0012,SKU0077,49.475677490234375,transformer,dl
2024-01-03,STORE0012,SKU0077,49.2285041809082,transformer,dl
2024-01-04,STORE0012,SKU0077,49.265869140625,transformer,dl
2024-01-05,STORE0012,SKU0077,49.61445617675781,transformer,dl
2024-01-06,STORE0012,SKU0077,58.34920883178711,transformer,dl
2024-01-07,STORE0012,SKU0077,58.73490905761719,transformer,dl
2024-01-08,STORE0012,SKU0077,49.780235290527344,transformer,dl
2024-01-09,STORE0012,SKU0077,49.248992919921875,transformer,dl
2024-01-10,STORE0012,SKU0077,49.19841766357422,transformer,dl
2024-01-11,STORE0012,SKU0077,49.295204162597656,transformer,dl
2024-01-12,STORE0012,SKU0077,49.59678268432617,transformer,dl
2024-01-13,STORE0012,SKU0077,57.72768783569336,transformer,dl
2024-01-14,STORE0012,SKU0077,58.017642974853516,transformer,dl
2024-01-01,STORE0012,SKU0078,27.96925926208496,transformer,dl
2024-01-02,STORE0012,SKU0078,27.760639190673828,transformer,dl
2024-01-03,STORE0012,SKU0078,27.61250877380371,transformer,dl
2024-01-04,STORE0012,SKU0078,27.521081924438477,transformer,dl
2024-01-05,STORE0012,SKU0078,27.737886428833008,transformer,dl
2024-01-06,STORE0012,SKU0078,31.72244644165039,transformer,dl
2024-01-07,STORE0012,SKU0078,31.842971801757812,transformer,dl
2024-01-08,STORE0012,SKU0078,27.383146286010742,transformer,dl
2024-01-09,STORE0012,SKU0078,27.121997833251953,transformer,dl
2024-01-10,STORE0012,SKU0078,27.19390869140625,transformer,dl
2024-01-11,STORE0012,SKU0078,27.38365936279297,transformer,dl
2024-01-12,STORE0012,SKU0078,27.542184829711914,transformer,dl
2024-01-13,STORE0012,SKU0078,31.28900146484375,transformer,dl
2024-01-14,STORE0012,SKU0078,31.271230697631836,transformer,dl
2024-01-01,STORE0012,SKU0080,68.81343841552734,transformer,dl
2024-01-02,STORE0012,SKU0080,68.05193328857422,transformer,dl
2024-01-03,STORE0012,SKU0080,67.8053970336914,transformer,dl
2024-01-04,STORE0012,SKU0080,68.43000793457031,transformer,dl
2024-01-05,STORE0012,SKU0080,69.39366912841797,transformer,dl
2024-01-06,STORE0012,SKU0080,82.7271728515625,transformer,dl
2024-01-07,STORE0012,SKU0080,82.37428283691406,transformer,dl
2024-01-08,STORE0012,SKU0080,68.38099670410156,transformer,dl
2024-01-09,STORE0012,SKU0080,67.74427795410156,transformer,dl
2024-01-10,STORE0012,SKU0080,67.77507019042969,transformer,dl
2024-01-11,STORE0012,SKU0080,68.43097686767578,transformer,dl
2024-01-12,STORE0012,SKU0080,69.283447265625,transformer,dl
2024-01-13,STORE0012,SKU0080,82.21942138671875,transformer,dl
2024-01-14,STORE0012,SKU0080,82.0929183959961,transformer,dl
2024-01-01,STORE0012,SKU0081,63.077178955078125,transformer,dl
2024-01-02,STORE0012,SKU0081,62.23933792114258,transformer,dl
2024-01-03,STORE0012,SKU0081,61.82813262939453,transformer,dl
2024-01-04,STORE0012,SKU0081,62.17353057861328,transformer,dl
2024-01-05,STORE0012,SKU0081,62.77922439575195,transformer,dl
2024-01-06,STORE0012,SKU0081,74.70225524902344,transformer,dl
2024-01-07,STORE0012,SKU0081,74.67646789550781,transformer,dl
2024-01-08,STORE0012,SKU0081,62.72408676147461,transformer,dl
2024-01-09,STORE0012,SKU0081,61.81361389160156,transformer,dl
2024-01-10,STORE0012,SKU0081,61.54581069946289,transformer,dl
2024-01-11,STORE0012,SKU0081,62.03392028808594,transformer,dl
2024-01-12,STORE0012,SKU0081,62.52689743041992,transformer,dl
2024-01-13,STORE0012,SKU0081,74.19802856445312,transformer,dl
2024-01-14,STORE0012,SKU0081,74.37716674804688,transformer,dl
2024-01-01,STORE0012,SKU0083,78.31121063232422,transformer,dl
2024-01-02,STORE0012,SKU0083,76.95650482177734,transformer,dl
2024-01-03,STORE0012,SKU0083,76.95492553710938,transformer,dl
2024-01-04,STORE0012,SKU0083,77.91258239746094,transformer,dl
2024-01-05,STORE0012,SKU0083,78.93513488769531,transformer,dl
2024-01-06,STORE0012,SKU0083,93.73551940917969,transformer,dl
2024-01-07,STORE0012,SKU0083,93.43856811523438,transformer,dl
2024-01-08,STORE0012,SKU0083,77.90461730957031,transformer,dl
2024-01-09,STORE0012,SKU0083,76.64073181152344,transformer,dl
2024-01-10,STORE0012,SKU0083,76.63241577148438,transformer,dl
2024-01-11,STORE0012,SKU0083,77.59877014160156,transformer,dl
2024-01-12,STORE0012,SKU0083,78.61460876464844,transformer,dl
2024-01-13,STORE0012,SKU0083,93.35870361328125,transformer,dl
2024-01-14,STORE0012,SKU0083,92.9764175415039,transformer,dl
2024-01-01,STORE0012,SKU0084,23.84003448486328,transformer,dl
2024-01-02,STORE0012,SKU0084,23.62954330444336,transformer,dl
2024-01-03,STORE0012,SKU0084,23.45760726928711,transformer,dl
2024-01-04,STORE0012,SKU0084,23.421836853027344,transformer,dl
2024-01-05,STORE0012,SKU0084,23.64543914794922,transformer,dl
2024-01-06,STORE0012,SKU0084,26.334453582763672,transformer,dl
2024-01-07,STORE0012,SKU0084,26.219207763671875,transformer,dl
2024-01-08,STORE0012,SKU0084,23.237552642822266,transformer,dl
2024-01-09,STORE0012,SKU0084,22.957298278808594,transformer,dl
2024-01-10,STORE0012,SKU0084,23.001750946044922,transformer,dl
2024-01-11,STORE0012,SKU0084,23.2490234375,transformer,dl
2024-01-12,STORE0012,SKU0084,23.49072265625,transformer,dl
2024-01-13,STORE0012,SKU0084,25.97345733642578,transformer,dl
2024-01-14,STORE0012,SKU0084,25.839183807373047,transformer,dl
2024-01-01,STORE0012,SKU0085,58.19287109375,transformer,dl
2024-01-02,STORE0012,SKU0085,57.67305374145508,transformer,dl
2024-01-03,STORE0012,SKU0085,57.298946380615234,transformer,dl
2024-01-04,STORE0012,SKU0085,57.5350456237793,transformer,dl
2024-01-05,STORE0012,SKU0085,58.350276947021484,transformer,dl
2024-01-06,STORE0012,SKU0085,68.02204895019531,transformer,dl
2024-01-07,STORE0012,SKU0085,68.09330749511719,transformer,dl
2024-01-08,STORE0012,SKU0085,58.05145263671875,transformer,dl
2024-01-09,STORE0012,SKU0085,57.32203674316406,transformer,dl
2024-01-10,STORE0012,SKU0085,57.23191452026367,transformer,dl
2024-01-11,STORE0012,SKU0085,57.3795280456543,transformer,dl
2024-01-12,STORE0012,SKU0085,58.00792694091797,transformer,dl
2024-01-13,STORE0012,SKU0085,67.43177795410156,transformer,dl
2024-01-14,STORE0012,SKU0085,67.14605712890625,transformer,dl
2024-01-01,STORE0012,SKU0086,9.19949722290039,transformer,dl
2024-01-02,STORE0012,SKU0086,9.110610961914062,transformer,dl
2024-01-03,STORE0012,SKU0086,8.626422882080078,transformer,dl
2024-01-04,STORE0012,SKU0086,8.334026336669922,transformer,dl
2024-01-05,STORE0012,SKU0086,8.642017364501953,transformer,dl
2024-01-06,STORE0012,SKU0086,8.738494873046875,transformer,dl
2024-01-07,STORE0012,SKU0086,9.023246765136719,transformer,dl
2024-01-08,STORE0012,SKU0086,9.027816772460938,transformer,dl
2024-01-09,STORE0012,SKU0086,8.65182876586914,transformer,dl
2024-01-10,STORE0012,SKU0086,8.214912414550781,transformer,dl
2024-01-11,STORE0012,SKU0086,7.989261627197266,transformer,dl
2024-01-12,STORE0012,SKU0086,8.24094009399414,transformer,dl
2024-01-13,STORE0012,SKU0086,8.36007308959961,transformer,dl
2024-01-14,STORE0012,SKU0086,8.64107894897461,transformer,dl
2024-01-01,STORE0012,SKU0088,22.77231216430664,transformer,dl
2024-01-02,STORE0012,SKU0088,22.495922088623047,transformer,dl
2024-01-03,STORE0012,SKU0088,21.999500274658203,transformer,dl
2024-01-04,STORE0012,SKU0088,21.798969268798828,transformer,dl
2024-01-05,STORE0012,SKU0088,22.00576400756836,transformer,dl
2024-01-06,STORE0012,SKU0088,24.942787170410156,transformer,dl
2024-01-07,STORE0012,SKU0088,25.044681549072266,transformer,dl
2024-01-08,STORE0012,SKU0088,22.264305114746094,transformer,dl
2024-01-09,STORE0012,SKU0088,21.890010833740234,transformer,dl
2024-01-10,STORE0012,SKU0088,21.616588592529297,transformer,dl
2024-01-11,STORE0012,SKU0088,21.665637969970703,transformer,dl
2024-01-12,STORE0012,SKU0088,21.923572540283203,transformer,dl
2024-01-13,STORE0012,SKU0088,24.649272918701172,transformer,dl
2024-01-14,STORE0012,SKU0088,24.675941467285156,transformer,dl
2024-01-01,STORE0012,SKU0089,40.832008361816406,transformer,dl
2024-01-02,STORE0012,SKU0089,40.480308532714844,transformer,dl
2024-01-03,STORE0012,SKU0089,39.970848083496094,transformer,dl
2024-01-04,STORE0012,SKU0089,39.962913513183594,transformer,dl
2024-01-05,STORE0012,SKU0089,40.49955749511719,transformer,dl
2024-01-06,STORE0012,SKU0089,46.333412170410156,transformer,dl
2024-01-07,STORE0012,SKU0089,46.97465133666992,transformer,dl
2024-01-08,STORE0012,SKU0089,40.79142761230469,transformer,dl
2024-01-09,STORE0012,SKU0089,40.185523986816406,transformer,dl
2024-01-10,STORE0012,SKU0089,39.785335540771484,transformer,dl
2024-01-11,STORE0012,SKU0089,39.9207763671875,transformer,dl
2024-01-12,STORE0012,SKU0089,40.39453125,transformer,dl
2024-01-13,STORE0012,SKU0089,45.69874954223633,transformer,dl
2024-01-14,STORE0012,SKU0089,45.93037796020508,transformer,dl
2024-01-01,STORE0012,SKU0091,17.494815826416016,transformer,dl
2024-01-02,STORE0012,SKU0091,17.264297485351562,transformer,dl
2024-01-03,STORE0012,SKU0091,16.682846069335938,transformer,dl
2024-01-04,STORE0012,SKU0091,16.49529266357422,transformer,dl
2024-01-05,STORE0012,SKU0091,16.69235610961914,transformer,dl
2024-01-06,STORE0012,SKU0091,18.732505798339844,transformer,dl
2024-01-07,STORE0012,SKU0091,18.889724731445312,transformer,dl
2024-01-08,STORE0012,SKU0091,17.008193969726562,transformer,dl
2024-01-09,STORE0012,SKU0091,16.686527252197266,transformer,dl
2024-01-10,STORE0012,SKU0091,16.385269165039062,transformer,dl
2024-01-11,STORE0012,SKU0091,16.32685089111328,transformer,dl
2024-01-12,STORE0012,SKU0091,16.510272979736328,transformer,dl
2024-01-13,STORE0012,SKU0091,18.512176513671875,transformer,dl
2024-01-14,STORE0012,SKU0091,18.64141845703125,transformer,dl
2024-01-01,STORE0012,SKU0092,85.33502197265625,transformer,dl
2024-01-02,STORE0012,SKU0092,83.88457489013672,transformer,dl
2024-01-03,STORE0012,SKU0092,83.5538330078125,transformer,dl
2024-01-04,STORE0012,SKU0092,84.20401000976562,transformer,dl
2024-01-05,STORE0012,SKU0092,85.3547592163086,transformer,dl
2024-01-06,STORE0012,SKU0092,103.60560607910156,transformer,dl
2024-01-07,STORE0012,SKU0092,104.12429809570312,transformer,dl
2024-01-08,STORE0012,SKU0092,84.97428131103516,transformer,dl
2024-01-09,STORE0012,SKU0092,83.8489761352539,transformer,dl
2024-01-10,STORE0012,SKU0092,83.75223541259766,transformer,dl
2024-01-11,STORE0012,SKU0092,84.39239501953125,transformer,dl
2024-01-12,STORE0012,SKU0092,85.23544311523438,transformer,dl
2024-01-13,STORE0012,SKU0092,102.90390014648438,transformer,dl
2024-01-14,STORE0012,SKU0092,103.38177490234375,transformer,dl
2024-01-01,STORE0012,SKU0094,56.96829605102539,transformer,dl
2024-01-02,STORE0012,SKU0094,56.30430603027344,transformer,dl
2024-01-03,STORE0012,SKU0094,55.98554992675781,transformer,dl
2024-01-04,STORE0012,SKU0094,55.81637191772461,transformer,dl
2024-01-05,STORE0012,SKU0094,56.201995849609375,transformer,dl
2024-01-06,STORE0012,SKU0094,66.13018035888672,transformer,dl
2024-01-07,STORE0012,SKU0094,66.48918151855469,transformer,dl
2024-01-08,STORE0012,SKU0094,56.50838088989258,transformer,dl
2024-01-09,STORE0012,SKU0094,55.84914016723633,transformer,dl
2024-01-10,STORE0012,SKU0094,55.77577590942383,transformer,dl
2024-01-11,STORE0012,SKU0094,55.881168365478516,transformer,dl
2024-01-12,STORE0012,SKU0094,56.27555465698242,transformer,dl
2024-01-13,STORE0012,SKU0094,65.732421875,transformer,dl
2024-01-14,STORE0012,SKU0094,66.13591766357422,transformer,dl
2024-01-01,STORE0012,SKU0095,27.490869522094727,transformer,dl
2024-01-02,STORE0012,SKU0095,27.329896926879883,transformer,dl
2024-01-03,STORE0012,SKU0095,26.892723083496094,transformer,dl
2024-01-04,STORE0012,SKU0095,26.797584533691406,transformer,dl
2024-01-05,STORE0012,SKU0095,27.00385284423828,transformer,dl
2024-01-06,STORE0012,SKU0095,30.3416805267334,transformer,dl
2024-01-07,STORE0012,SKU0095,30.844465255737305,transformer,dl
2024-01-08,STORE0012,SKU0095,27.105430603027344,transformer,dl
2024-01-09,STORE0012,SKU0095,26.744476318359375,transformer,dl
2024-01-10,STORE0012,SKU0095,26.495784759521484,transformer,dl
2024-01-11,STORE0012,SKU0095,26.540298461914062,transformer,dl
2024-01-12,STORE0012,SKU0095,26.73601531982422,transformer,dl
2024-01-13,STORE0012,SKU0095,29.969497680664062,transformer,dl
2024-01-14,STORE0012,SKU0095,30.06603240966797,transformer,dl
2024-01-01,STORE0012,SKU0096,85.20426177978516,transformer,dl
2024-01-02,STORE0012,SKU0096,84.08686065673828,transformer,dl
2024-01-03,STORE0012,SKU0096,83.97073364257812,transformer,dl
2024-01-04,STORE0012,SKU0096,84.61456298828125,transformer,dl
2024-01-05,STORE0012,SKU0096,85.54611206054688,transformer,dl
2024-01-06,STORE0012,SKU0096,102.52813720703125,transformer,dl
2024-01-07,STORE0012,SKU0096,102.86164093017578,transformer,dl
2024-01-08,STORE0012,SKU0096,84.597900390625,transformer,dl
2024-01-09,STORE0012,SKU0096,83.60072326660156,transformer,dl
2024-01-10,STORE0012,SKU0096,83.99334716796875,transformer,dl
2024-01-11,STORE0012,SKU0096,84.70594024658203,transformer,dl
2024-01-12,STORE0012,SKU0096,85.45085906982422,transformer,dl
2024-01-13,STORE0012,SKU0096,102.01145935058594,transformer,dl
2024-01-14,STORE0012,SKU0096,102.05580139160156,transformer,dl
2024-01-01,STORE0012,SKU0097,62.3348274230957,transformer,dl
2024-01-02,STORE0012,SKU0097,61.96213912963867,transformer,dl
