date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2023-02-12,2023,2,12,6,6,1,0,6.54,0.87,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,23,9.57,0.0,0,220.11,220.11,112,0,5,S046,6.18,0.354
2023-02-13,2023,2,13,7,0,0,0,13.74,3.03,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,15,9.57,0.0,0,143.55,143.55,340,0,9,S050,5.96,0.377
2023-02-14,2023,2,14,7,1,0,0,9.08,1.85,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,32,9.57,0.2,1,306.24,244.99,273,0,3,S055,5.89,0.184
2023-02-15,2023,2,15,7,2,0,0,6.09,2.1,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,24,9.57,0.0,0,229.68,229.68,256,0,7,S058,4.39,0.541
2023-02-16,2023,2,16,7,3,0,0,13.89,0.28,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,27,9.57,0.2,1,258.39,206.71,364,0,8,S043,4.8,0.299
2023-02-17,2023,2,17,7,4,0,0,20.36,1.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,53,9.57,0.2,1,507.21,405.77,165,0,8,S001,5.59,0.216
2023-02-18,2023,2,18,7,5,1,0,13.03,0.77,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,27,9.57,0.0,0,258.39,258.39,380,0,9,S043,6.43,0.328
2023-02-19,2023,2,19,7,6,1,0,15.73,4.67,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,24,9.57,0.0,0,229.68,229.68,175,0,6,S004,6.15,0.357
2023-02-20,2023,2,20,8,0,0,0,13.62,5.11,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,30,9.57,0.0,0,287.1,287.1,177,0,11,S059,5.57,0.418
2023-02-21,2023,2,21,8,1,0,0,13.24,3.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,22,9.57,0.0,0,210.54,210.54,294,0,6,S030,7.04,0.264
2023-02-22,2023,2,22,8,2,0,0,16.45,0.79,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,40,9.57,0.1,1,382.8,344.52,483,0,6,S044,5.4,0.335
2023-02-23,2023,2,23,8,3,0,0,12.99,2.49,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,27,9.57,0.0,0,258.39,258.39,338,0,8,S047,6.14,0.359
2023-02-24,2023,2,24,8,4,0,0,14.82,0.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,17,9.57,0.0,0,162.69,162.69,367,0,8,S015,6.26,0.346
2023-02-25,2023,2,25,8,5,1,0,15.14,1.75,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,29,9.57,0.0,0,277.53,277.53,392,0,5,S052,7.07,0.261
2023-02-26,2023,2,26,8,6,1,0,12.32,2.35,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,13,9.57,0.0,0,124.41,124.41,162,0,7,S024,5.58,0.417
2023-02-27,2023,2,27,9,0,0,0,17.46,0.77,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,14,9.57,0.0,0,133.98,133.98,458,0,11,S050,5.87,0.386
2023-02-28,2023,2,28,9,1,0,0,14.11,1.01,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,24,9.57,0.0,0,229.68,229.68,336,0,8,S041,5.37,0.439
2023-03-01,2023,3,1,9,2,0,0,7.9,2.62,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,312,0,6,S028,6.97,0.272
2023-03-02,2023,3,2,9,3,0,0,11.95,2.21,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,23,9.57,0.0,0,220.11,220.11,235,0,6,S054,6.87,0.282
2023-03-03,2023,3,3,9,4,0,0,7.82,0.17,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.1,1,191.4,172.26,255,0,7,S024,6.53,0.218
2023-03-04,2023,3,4,9,5,1,0,10.77,2.53,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,26,9.57,0.0,0,248.82,248.82,324,0,6,S036,6.04,0.369
2023-03-05,2023,3,5,9,6,1,0,10.83,0.36,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,63,9.57,0.2,1,602.91,482.33,392,0,4,S053,5.14,0.263
2023-03-06,2023,3,6,10,0,0,0,14.29,1.19,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,31,9.57,0.1,1,296.67,267.0,189,0,4,S010,5.05,0.372
2023-03-07,2023,3,7,10,1,0,0,12.63,7.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,27,9.57,0.0,0,258.39,258.39,315,0,9,S025,7.06,0.263
2023-03-08,2023,3,8,10,2,0,0,11.3,6.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,33,9.57,0.0,0,315.81,315.81,359,0,6,S053,5.51,0.425
2023-03-09,2023,3,9,10,3,0,0,14.0,1.9,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,284,0,5,S002,5.23,0.454
2023-03-10,2023,3,10,10,4,0,0,15.88,4.49,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,19,9.57,0.0,0,181.83,181.83,574,0,5,S033,6.54,0.317
2023-03-11,2023,3,11,10,5,1,0,13.56,4.43,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,19,9.57,0.0,0,181.83,181.83,474,0,8,S012,4.83,0.496
2023-03-12,2023,3,12,10,6,1,0,12.08,1.44,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,14,9.57,0.0,0,133.98,133.98,253,0,8,S055,4.9,0.488
2023-03-13,2023,3,13,11,0,0,0,8.28,4.46,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,26,9.57,0.0,0,248.82,248.82,233,0,6,S022,5.54,0.421
2023-03-14,2023,3,14,11,1,0,0,9.19,6.61,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,12,9.57,0.0,0,114.84,114.84,193,0,9,S012,5.57,0.418
2023-03-15,2023,3,15,11,2,0,0,11.64,1.37,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,17,9.57,0.0,0,162.69,162.69,311,0,8,S043,4.45,0.535
2023-03-16,2023,3,16,11,3,0,0,10.89,0.75,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,25,9.57,0.0,0,239.25,239.25,355,0,7,S027,4.93,0.485
2023-03-17,2023,3,17,11,4,0,0,12.32,5.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,29,9.57,0.0,0,277.53,277.53,318,0,4,S016,5.35,0.441
2023-03-18,2023,3,18,11,5,1,0,13.22,2.81,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,25,9.57,0.0,0,239.25,239.25,278,0,7,S058,6.0,0.373
2023-03-19,2023,3,19,11,6,1,0,14.8,3.65,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,18,9.57,0.0,0,172.26,172.26,293,0,6,S047,5.35,0.441
2023-03-20,2023,3,20,12,0,0,0,13.16,3.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,18,9.57,0.0,0,172.26,172.26,382,0,3,S031,5.96,0.377
2023-03-21,2023,3,21,12,1,0,0,15.0,3.17,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,50,9.57,0.1,1,478.5,430.65,248,0,8,S052,6.27,0.245
2023-03-22,2023,3,22,12,2,0,0,13.89,1.98,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,287,0,4,S038,6.69,0.301
2023-03-23,2023,3,23,12,3,0,0,7.93,5.14,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,515,0,2,S017,5.48,0.427
2023-03-24,2023,3,24,12,4,0,0,11.2,5.51,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,28,9.57,0.0,0,267.96,267.96,380,0,7,S046,5.57,0.417
2023-03-25,2023,3,25,12,5,1,0,13.74,1.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,32,9.57,0.0,0,306.24,306.24,246,0,5,S050,6.23,0.349
2023-03-26,2023,3,26,12,6,1,0,10.7,1.87,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,22,9.57,0.0,0,210.54,210.54,168,0,7,S052,4.47,0.533
2023-03-27,2023,3,27,13,0,0,0,16.28,2.59,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,29,9.57,0.0,0,277.53,277.53,271,0,5,S005,5.75,0.399
2023-03-28,2023,3,28,13,1,0,0,19.23,3.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,19,9.57,0.0,0,181.83,181.83,215,0,7,S010,4.73,0.506
2023-03-29,2023,3,29,13,2,0,0,18.44,3.72,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,34,9.57,0.0,0,325.38,325.38,254,0,8,S057,6.67,0.303
2023-03-30,2023,3,30,13,3,0,0,14.3,1.81,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,18,9.57,0.0,0,172.26,172.26,238,0,7,S033,4.97,0.481
2023-03-31,2023,3,31,13,4,0,0,19.56,5.37,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,221,0,9,S056,6.94,0.275
2023-04-01,2023,4,1,13,5,1,0,10.62,1.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,36,9.57,0.0,0,344.52,344.52,211,0,6,S049,6.85,0.284
2023-04-02,2023,4,2,13,6,1,0,9.33,3.69,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,23,9.57,0.2,1,220.11,176.09,224,0,8,S034,4.38,0.343
2023-04-03,2023,4,3,14,0,0,0,8.68,1.06,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,27,9.57,0.0,0,258.39,258.39,354,0,9,S025,5.4,0.436
2023-04-04,2023,4,4,14,1,0,0,9.78,1.93,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,26,9.57,0.0,0,248.82,248.82,235,0,5,S028,6.13,0.359
2023-04-05,2023,4,5,14,2,0,0,9.7,1.48,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,262,0,5,S038,6.62,0.308
2023-04-06,2023,4,6,14,3,0,0,11.54,2.68,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,56,9.57,0.2,1,535.92,428.74,349,0,5,S007,5.59,0.216
2023-04-07,2023,4,7,14,4,0,0,11.68,0.89,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,7,9.57,0.0,0,66.99,66.99,352,0,3,S006,5.83,0.391
2023-04-08,2023,4,8,14,5,1,0,11.38,1.61,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,276,0,5,S052,5.13,0.464
2023-04-09,2023,4,9,14,6,1,0,12.85,4.48,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,28,9.57,0.0,0,267.96,267.96,446,0,5,S009,4.98,0.48
2023-04-10,2023,4,10,15,0,0,0,15.28,0.69,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,17,9.57,0.0,0,162.69,162.69,360,0,6,S044,5.93,0.38
2023-04-11,2023,4,11,15,1,0,0,14.73,2.82,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,16,9.57,0.0,0,153.12,153.12,256,0,6,S009,5.09,0.468
2023-04-12,2023,4,12,15,2,0,0,7.6,7.25,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,33,9.57,0.0,0,315.81,315.81,262,0,6,S013,5.39,0.437
2023-04-13,2023,4,13,15,3,0,0,4.56,6.14,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,51,9.57,0.1,1,488.07,439.26,271,0,8,S051,7.11,0.157
2023-04-14,2023,4,14,15,4,0,0,15.19,1.88,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,23,9.57,0.0,0,220.11,220.11,408,0,8,S052,5.64,0.411
2023-04-15,2023,4,15,15,5,1,0,8.45,4.07,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,15,9.57,0.0,0,143.55,143.55,332,0,8,S011,5.13,0.464
2023-04-16,2023,4,16,15,6,1,0,12.05,0.49,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,15,9.57,0.0,0,143.55,143.55,402,0,8,S005,6.56,0.315
2023-04-17,2023,4,17,16,0,0,0,9.37,2.79,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,11,9.57,0.0,0,105.27,105.27,267,0,7,S017,5.09,0.469
2023-04-18,2023,4,18,16,1,0,0,7.64,2.88,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,45,9.57,0.2,1,430.65,344.52,448,0,8,S041,5.23,0.253
2023-04-19,2023,4,19,16,2,0,0,14.84,1.3,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,22,9.57,0.0,0,210.54,210.54,446,0,7,S043,4.97,0.481
2023-04-20,2023,4,20,16,3,0,0,15.65,0.35,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,58,9.57,0.15,1,555.06,471.8,362,0,4,S011,5.28,0.299
2023-04-21,2023,4,21,16,4,0,0,11.81,0.07,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,38,9.57,0.15,1,363.66,309.11,240,0,9,S021,5.98,0.225
2023-04-22,2023,4,22,16,5,1,0,5.92,0.75,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,492,0,4,S056,5.5,0.425
2023-04-23,2023,4,23,16,6,1,0,12.22,0.5,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,19,9.57,0.0,0,181.83,181.83,339,0,5,S011,6.91,0.278
2023-04-24,2023,4,24,17,0,0,0,15.19,1.8,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,34,9.57,0.15,1,325.38,276.57,345,0,8,S052,4.54,0.375
2023-04-25,2023,4,25,17,1,0,0,9.74,0.15,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,28,9.57,0.0,0,267.96,267.96,113,0,8,S025,5.1,0.467
2023-04-26,2023,4,26,17,2,0,0,14.88,4.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,25,9.57,0.0,0,239.25,239.25,301,0,8,S006,4.91,0.487
2023-04-27,2023,4,27,17,3,0,0,14.44,6.46,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,25,9.57,0.0,0,239.25,239.25,348,0,9,S060,7.17,0.251
2023-04-28,2023,4,28,17,4,0,0,16.37,0.26,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,9,9.57,0.0,0,86.13,86.13,295,0,9,S007,5.15,0.462
2023-04-29,2023,4,29,17,5,1,0,15.15,2.72,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,23,9.57,0.0,0,220.11,220.11,369,0,6,S038,6.72,0.297
2023-04-30,2023,4,30,17,6,1,0,12.02,3.5,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,71,9.57,0.2,1,679.47,543.58,391,0,7,S032,4.72,0.306
2023-05-01,2023,5,1,18,0,0,1,13.76,3.42,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,43,9.57,0.3,1,411.51,288.06,395,0,6,S051,5.96,0.077
2023-05-02,2023,5,2,18,1,0,0,9.87,2.23,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,57,9.57,0.3,1,545.49,381.84,209,0,8,S042,6.72,-0.002
2023-05-03,2023,5,3,18,2,0,0,10.43,4.23,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,315,0,4,S035,5.94,0.379
2023-05-04,2023,5,4,18,3,0,0,7.89,3.45,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,17,9.57,0.0,0,162.69,162.69,247,0,4,S037,6.82,0.287
2023-05-05,2023,5,5,18,4,0,0,9.53,1.71,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,361,0,4,S052,6.3,0.342
2023-05-06,2023,5,6,18,5,1,0,8.38,4.61,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,14,9.57,0.0,0,133.98,133.98,381,0,8,S010,5.2,0.456
2023-05-07,2023,5,7,18,6,1,0,10.68,4.66,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,236,0,7,S054,4.46,0.534
2023-05-08,2023,5,8,19,0,0,0,16.51,0.29,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,37,9.57,0.2,1,354.09,283.27,299,0,7,S022,4.74,0.305
2023-05-09,2023,5,9,19,1,0,0,7.43,2.11,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,29,9.57,0.0,0,277.53,277.53,252,0,4,S052,5.73,0.401
2023-05-10,2023,5,10,19,2,0,0,6.87,4.05,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,20,9.57,0.0,0,191.4,191.4,366,0,7,S040,4.85,0.493
2023-05-11,2023,5,11,19,3,0,0,16.3,1.37,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,24,9.57,0.0,0,229.68,229.68,514,0,1,S056,4.31,0.55
2023-05-12,2023,5,12,19,4,0,0,11.42,5.22,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,29,9.57,0.0,0,277.53,277.53,306,0,6,S020,5.77,0.397
2023-05-13,2023,5,13,19,5,1,0,10.21,9.09,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,56,9.57,0.1,1,535.92,482.33,302,0,8,S026,7.0,0.168
2023-05-14,2023,5,14,19,6,1,0,15.51,0.36,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,18,9.57,0.0,0,172.26,172.26,174,0,4,S049,6.7,0.3
2023-05-15,2023,5,15,20,0,0,0,10.74,2.14,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,51,9.57,0.3,1,488.07,341.65,323,0,5,S049,5.9,0.084
2023-05-16,2023,5,16,20,1,0,0,18.2,2.91,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,24,9.57,0.0,0,229.68,229.68,391,0,9,S021,5.25,0.451
2023-05-17,2023,5,17,20,2,0,0,14.92,4.16,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,14,9.57,0.0,0,133.98,133.98,512,0,8,S029,6.73,0.297
2023-05-18,2023,5,18,20,3,0,0,11.59,1.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,4,9.57,0.0,0,38.28,38.28,202,1,6,S017,5.24,0.453
2023-05-19,2023,5,19,20,4,0,0,19.68,6.36,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,19,9.57,0.0,0,181.83,181.83,232,0,6,S041,4.93,0.485
2023-05-20,2023,5,20,20,5,1,0,11.56,2.02,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,27,9.57,0.0,0,258.39,258.39,298,0,8,S041,6.59,0.311
2023-05-21,2023,5,21,20,6,1,0,15.76,4.08,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,285,0,10,S018,5.66,0.409
2023-05-22,2023,5,22,21,0,0,0,14.6,0.18,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,10,9.57,0.0,0,95.7,95.7,420,0,5,S025,4.86,0.492
2023-05-23,2023,5,23,21,1,0,0,17.76,7.16,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,10,9.57,0.0,0,95.7,95.7,270,1,10,S059,6.34,0.338
2023-05-24,2023,5,24,21,2,0,0,18.7,7.98,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,35,9.57,0.2,1,334.95,267.96,294,0,7,S024,5.34,0.242
2023-05-25,2023,5,25,21,3,0,0,14.27,0.3,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,25,9.57,0.0,0,239.25,239.25,281,0,7,S045,6.13,0.36
2023-05-26,2023,5,26,21,4,0,0,12.07,0.35,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,232,0,6,S014,4.6,0.519
2023-05-27,2023,5,27,21,5,1,0,15.86,4.58,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,13,9.57,0.0,0,124.41,124.41,166,0,6,S012,4.58,0.521
2023-05-28,2023,5,28,21,6,1,0,12.6,0.84,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,25,9.57,0.0,0,239.25,239.25,323,0,8,S024,6.52,0.319
2023-05-29,2023,5,29,22,0,0,0,20.83,1.86,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,21,9.57,0.0,0,200.97,200.97,240,0,7,S044,5.31,0.445
2023-05-30,2023,5,30,22,1,0,0,15.35,2.08,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,22,9.57,0.0,0,210.54,210.54,271,0,9,S053,5.51,0.424
2023-05-31,2023,5,31,22,2,0,0,13.99,3.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0011,BrandE Juice,Beverages,Juice,BrandE,15,9.57,0.0,0,143.55,143.55,432,0,7,S021,6.86,0.283
