model,family,store_id,sku_id,forecast_total_units,forecast_mean_units,test_rows,test_actual_units,test_wape,test_mape,test_mae,test_rmse,test_bias
tide,darts,STORE0005,SKU0077,780.870965777132,55.77649755550943,14,853.0,0.2946263956115822,0.6639709392097372,17.95116538976283,22.067011840841104,0.1605538775423083
tide,darts,STORE0006,SKU0065,849.6648748967955,60.69034820691396,14,954.0,0.2938369370972569,0.3280790623258071,20.02288842791308,29.677885322803853,0.1482136296648245
tide,darts,STORE0009,SKU0005,970.3044164175909,69.3074583155422,14,1252.0,0.2932581619879496,0.5806057948794291,26.22565848635092,30.04145936551796,0.031457689078799
tide,darts,STORE0011,SKU0094,915.6810369706511,65.40578835504651,14,891.0,0.2931725427171996,0.360405180098351,18.65833825435892,23.87057226545093,0.0400792634538656
tide,darts,STORE0005,SKU0085,1048.4169385777204,74.88692418412289,14,1371.0,0.29301095081413,0.5902803742335408,28.69414382615516,40.43556119590397,-0.0628793148891927
tide,darts,STORE0012,SKU0046,1130.8593065052717,80.77566475037655,14,1369.0,0.2927760480608998,0.3998839284633358,28.6293149853837,33.77742733374208,0.1925763678135556
tide,darts,STORE0002,SKU0082,595.4145873464076,42.52961338188626,14,632.0,0.2926424503926325,0.4206847114446495,13.210716332010268,15.117230468934755,-0.0357401534369266
tide,darts,STORE0003,SKU0067,448.464472263237,32.033176590231214,14,432.0,0.2920226400425388,0.3403007798777819,9.010984321312623,10.03770269139374,0.0967522818845558
tide,darts,STORE0001,SKU0082,913.8231753913487,65.27308395652491,14,892.0,0.2919056842859831,0.3620906806748009,18.59856217022121,21.096541194717847,0.0676597172234481
tide,darts,STORE0001,SKU0041,1185.1836223540452,84.65597302528894,14,1714.0,0.2918700558409812,0.4525316554845069,35.73323397938871,43.36497070106014,0.0418719317053371
tide,darts,STORE0008,SKU0074,903.1149210099994,64.5082086435714,14,1162.0,0.2917932870020858,0.5579156551524669,24.218842821173123,32.75822469696091,0.0613857644983581
tide,darts,STORE0004,SKU0053,465.0313922120958,33.2165280151497,14,442.0,0.2913173359339014,0.5452792511854174,9.197304463056032,11.632114565633628,0.0771063254054699
tide,darts,STORE0011,SKU0027,1678.623882758999,119.90170591135707,14,2117.0,0.2904359597684486,1.0490137833065198,43.918066202128976,69.75466096071698,0.1154479418886507
tide,darts,STORE0006,SKU0006,1496.6421600688989,106.90301143349278,14,1978.0,0.290301946369853,1.4793653299385847,41.01551785139781,51.499098064027216,-0.0726362086872353
tide,darts,STORE0011,SKU0033,1317.4630869438606,94.10450621027576,14,1477.0,0.2900525876812502,1.02898738753612,30.600548000371894,43.63431081095084,0.0104636636357746
tide,darts,STORE0007,SKU0102,955.4838492283761,68.24884637345544,14,1147.0,0.289587636430756,0.6164303980827233,23.725501356148367,30.63920752220427,0.0508216731125881
tide,darts,STORE0007,SKU0079,827.4612552901806,59.10437537787004,14,993.0,0.2895070996221512,0.2721293638193945,20.5343249946283,23.8936722172833,-0.1828771749420107
tide,darts,STORE0002,SKU0022,933.2666859684834,66.66190614060596,14,1028.0,0.2890857550685238,0.3727867133745245,21.22715401503161,24.005126011769416,-0.0838645441941009
tide,darts,STORE0012,SKU0081,947.6442005734301,67.68887146953072,14,967.0,0.2889795237376368,0.4208856701339555,19.96022853244963,23.731035086918823,0.018867241302702
tide,darts,STORE0013,SKU0061,719.8354070683973,51.41681479059981,14,679.0,0.2889572770496032,1.0851433862937656,14.014427936905756,21.08204153807112,0.1108667166172572
tide,darts,STORE0007,SKU0012,451.24911370868847,32.232079550620604,14,644.0,0.2888565352591982,0.3739925627256643,13.28740062192312,16.17541674947642,0.0036225877197893
tide,darts,STORE0010,SKU0084,314.97467715895107,22.498191225639363,14,331.0,0.2884688501651574,0.2368479542730421,6.820227814619079,8.996954408279162,-0.0276770049551266
tide,darts,STORE0011,SKU0034,1992.529247551454,142.32351768224672,14,2864.0,0.2882542253245553,0.3089272398938241,58.96857866639474,68.41208928115901,-0.1390027970193912
tide,darts,STORE0002,SKU0070,1192.8436486560363,85.20311776114545,14,1187.0,0.2877653434966202,0.3104000396506335,24.398390195034867,30.14493299972641,0.0267281425749206
tide,darts,STORE0009,SKU0044,1022.676290669997,73.04830647642835,14,1174.0,0.2876335012139726,0.9931723160802338,24.12012360180027,31.30132925601865,0.103324281545849
tide,darts,STORE0002,SKU0089,470.1855887519687,33.584684910854904,14,503.0,0.2876147358906029,1.252724170987353,10.333586582355236,12.672029686246184,-0.067724544728152
tide,darts,STORE0005,SKU0034,2001.259703320978,142.94712166578412,14,2695.0,0.2872552741572223,0.3537211767888833,55.2966402752653,61.37352100079164,-0.0925694267529389
tide,darts,STORE0006,SKU0099,1364.3694420614625,97.45496014724732,14,1474.0,0.28725033639996,1.2757763985549284,30.24335684668151,43.09139123557833,0.0821261674894011
tide,darts,STORE0009,SKU0071,419.14021727190266,29.93858694799305,14,412.0,0.2871978525648497,0.4892383647804768,8.451822518337007,9.680011212725844,0.0345834015687098
tide,darts,STORE0001,SKU0018,1280.8200184074926,91.48714417196376,14,1497.0,0.2871114499288532,0.2698693524283694,30.70041718167809,37.38131002968348,-0.1283373916222744
tide,darts,STORE0012,SKU0068,474.519254186542,33.89423244189586,14,534.0,0.2869502964894911,0.3118856432048828,10.94510416609916,15.177888557414322,0.0286699004340782
tide,darts,STORE0002,SKU0019,162.58751866137362,11.613394190098116,14,198.0,0.286862810072021,0.4112941627565562,4.057059742447154,4.662633022973923,0.1442692494273253
tide,darts,STORE0006,SKU0001,1498.5475424872375,107.03911017765982,14,1469.0,0.2866873682956337,0.3898936409095784,30.081696001877567,40.96703347665087,0.2174386778910099
tide,darts,STORE0011,SKU0072,571.0468878165655,40.78906341546896,14,561.0,0.2864615942981003,0.3990893374139676,11.478925314373878,13.793594998595946,0.0624263119812363
tide,darts,STORE0008,SKU0086,123.23043123532395,8.802173659665996,14,156.0,0.2852893042576723,0.2861444372297957,3.178937961728349,3.9358290141539936,0.1235870984934817
tide,darts,STORE0001,SKU0048,997.4162855311143,71.2440203950796,14,1153.0,0.2852246470727504,1.1864486767111195,23.490287005348662,33.48974932682679,0.1210923157115215
tide,darts,STORE0007,SKU0056,234.56070354260393,16.754335967328853,14,279.0,0.2852102425487855,0.5542887900892174,5.683832690793655,7.18740263109451,0.1604453416212236
tide,darts,STORE0007,SKU0022,1010.5048477980882,72.17891769986345,14,1142.0,0.285156609781814,0.2783428755190242,23.260632026487976,28.97154936344113,-0.0963678305322554
tide,darts,STORE0013,SKU0099,697.8326174780732,49.84518696271952,14,747.0,0.2847917068413023,0.5778873549800426,15.19567178646092,20.43633502527005,0.1212516133897561
tide,darts,STORE0010,SKU0067,473.67129452822905,33.8336638948735,14,463.0,0.284683053610172,0.5328044296183833,9.414875272964975,12.24724009506948,0.1183494125915552
tide,darts,STORE0004,SKU0050,251.98468548252293,17.998906105894495,14,248.0,0.284571176859679,0.8109418110787369,5.040975132942886,6.198862823983774,0.0753812829260606
tide,darts,STORE0006,SKU0037,1412.70342101723,100.90738721551644,14,1684.0,0.2845147819956653,0.4186514782763568,34.223063777192884,41.235896508388336,0.1125246339998232
tide,darts,STORE0009,SKU0089,524.4673677097653,37.461954836411806,14,533.0,0.2844653375149151,3.417477161382729,10.830001778246412,15.170692996369889,0.0508013237298285
tide,darts,STORE0009,SKU0083,1125.9895587832548,80.42782562737534,14,1146.0,0.284412265827535,0.9244874163866228,23.28117547416822,28.3771354177144,-0.0010250961338294
tide,darts,STORE0005,SKU0003,329.36147489099505,23.525819635071077,14,327.0,0.2840400123753523,0.330607540164762,6.634363146195729,7.524164689002318,0.0128212458570238
tide,darts,STORE0009,SKU0045,721.1103861302213,51.50788472358723,14,1026.0,0.2838773580067734,0.7142477631631662,20.804154951067822,24.64811423063809,0.0334805162694992
tide,darts,STORE0002,SKU0071,340.21619759396566,24.301156970997546,14,316.0,0.2836622012666844,0.9985258347005428,6.402661114305163,8.88483814056019,0.1216489490316527
tide,darts,STORE0008,SKU0028,1720.6908777056296,122.90649126468783,14,2184.0,0.2834233443405889,0.3391715901438568,44.21404171713188,51.106045171756605,-0.1419257274019123
tide,darts,STORE0008,SKU0091,291.72522565367194,20.837516118119424,14,360.0,0.2833418411132378,1.2731772606517495,7.285933057197544,11.029623571795383,-0.0246497675390986
tide,darts,STORE0005,SKU0010,529.3716916937914,37.81226369241367,14,531.0,0.283173956410067,1.1087002437163134,10.740383632410396,13.804166442046183,0.142769205750936
tide,darts,STORE0012,SKU0070,1291.8997067479274,92.27855048199481,14,1370.0,0.2829760481990935,0.3004263526422898,27.691227573768437,30.132755537457577,-0.0567022996130097
tide,darts,STORE0012,SKU0080,1033.458427046918,73.81845907477985,14,1230.0,0.2827911705150986,0.3121328450818634,24.845224266683665,32.33641903715728,-0.14011439267833
tide,darts,STORE0005,SKU0055,208.074025150142,14.862430367867287,14,213.0,0.2827014311110128,1.1942243351035189,4.3011003447604095,5.853600123383554,0.0485781194859047
tide,darts,STORE0008,SKU0003,312.9192364243225,22.35137403030875,14,339.0,0.2824076003919282,0.3101539035147319,6.838298323775976,9.351278680728672,-0.0638561971946671
tide,darts,STORE0010,SKU0083,1216.5940168170512,86.89957262978938,14,1272.0,0.28238250468337,1.0705204373974635,25.65646756837476,31.888388287263737,-0.0711170152301843
tide,darts,STORE0006,SKU0011,287.7480946251375,20.553435330366966,14,360.0,0.2822032826307762,0.3682571877510528,7.256655839077104,8.634176926595243,-0.0500586698542944
tide,darts,STORE0012,SKU0096,1220.0022515076714,87.14301796483367,14,1219.0,0.2821896718621626,0.5384687092649453,24.57065785714116,36.34032614995769,0.0285495230676193
tide,darts,STORE0010,SKU0012,538.865447741475,38.49038912439107,14,874.0,0.2817308895770438,0.4441879626023265,17.58805696359545,20.98531343987871,-0.1293395048752851
tide,darts,STORE0001,SKU0007,381.12643889709324,27.22331706407809,14,376.0,0.2817094265486702,0.3943723473103738,7.565910313021429,9.0999251382877,0.1076455875890465
tide,darts,STORE0004,SKU0013,1258.8464885303435,89.91760632359596,14,1577.0,0.2816100629295764,0.2516871238659966,31.72136208856728,40.861488186328096,0.1574654685134544
tide,darts,STORE0008,SKU0015,177.62443127559624,12.687459376828302,14,189.0,0.2814684571445763,0.3018886301712379,3.79982417145178,4.569265163236402,-0.0316779926067949
tide,darts,STORE0008,SKU0093,1084.465604436949,77.4618288883535,14,1165.0,0.2806795216218149,0.3182803536075984,23.356545906386746,26.82140172147763,-0.0719636575299894
tide,darts,STORE0006,SKU0072,512.4041886027745,36.60029918591247,14,483.0,0.280222109533434,0.4584960769847979,9.667662778903477,13.061407663089335,0.1371709403584968
tide,darts,STORE0006,SKU0097,1159.430858587663,82.81648989911878,14,1148.0,0.2801967968769369,0.2255477529734131,22.976137343908825,31.64708673088016,0.0130009849459001
tide,darts,STORE0009,SKU0092,1169.4002816142272,83.52859154387338,14,1306.0,0.2801286365345021,0.2996258543253042,26.13199995100427,31.015763350575742,-0.1304554569181643
tide,darts,STORE0008,SKU0049,663.1674258393031,47.3691018456645,14,709.0,0.2800761244075826,0.3872162439843789,14.183855157498291,16.73743418129389,0.1450307059259724
tide,darts,STORE0004,SKU0054,1019.5398246827788,72.82427319162706,14,1285.0,0.2800440381127909,0.4147343580988341,25.704042069638312,31.099150194871143,0.1497173008456527
tide,darts,STORE0010,SKU0015,134.54212448523674,9.610151748945482,14,141.0,0.2799869777867846,0.3742022349319405,2.8198688477097598,3.2620728056080743,0.0438495734110414
tide,darts,STORE0002,SKU0034,1431.5410293085288,102.25293066489492,14,1962.0,0.2798760579366819,0.2790099985773983,39.22263040512642,45.97752544398138,-0.1205747137722651
tide,darts,STORE0012,SKU0029,363.14411962999964,25.938865687857117,14,423.0,0.2798408305855577,0.3756485085431247,8.455190809835065,10.274044988858154,0.1946585650577215
tide,darts,STORE0009,SKU0041,998.2276088028146,71.3019720573439,14,1453.0,0.2794912448722563,0.7267590023465521,29.007198485670603,45.05850886676957,0.0469296456169631
tide,darts,STORE0005,SKU0015,164.40924603728624,11.743517574091873,14,198.0,0.279435956748528,0.320330372749625,3.95202281687204,4.850819088911229,-0.1763336367135902
tide,darts,STORE0006,SKU0044,1169.4199384664032,83.52999560474309,14,1507.0,0.2793863335415618,0.2711742613476807,30.07394318908097,39.22786923994832,-0.1237580168342109
tide,darts,STORE0011,SKU0056,301.69163310151333,21.54940236439381,14,400.0,0.2792812341028121,0.4437355445397762,7.979463831508919,9.094312347093622,-0.0720370789750523
tide,darts,STORE0012,SKU0057,1018.953282151296,72.78237729652115,14,1032.0,0.279230575862031,0.3002993843187175,20.583282449258288,23.46549991196775,0.068326770777885
tide,darts,STORE0013,SKU0063,352.03052978053734,25.14503784146695,14,400.0,0.2792033869561974,0.6776766469782178,7.977239627319926,11.531630009857558,0.1875414937668057
tide,darts,STORE0013,SKU0032,438.03834652963127,31.28845332354509,14,642.0,0.2791399581335171,0.3384717176072493,12.800560937265573,16.547729266512178,-0.1751283618680527
tide,darts,STORE0012,SKU0092,1251.7977833260124,89.41412738042946,14,1293.0,0.2790730567729654,1.6469477087662805,25.774390171960302,34.9693855364239,-0.0313895064027203
tide,darts,STORE0004,SKU0095,458.3409436207008,32.73863883005006,14,468.0,0.278631148428608,0.479128048911674,9.31424124747061,11.903674261346929,-0.0066410677515512
tide,darts,STORE0007,SKU0009,651.8110085203424,46.55792918002446,14,700.0,0.2784988828126199,0.2938003119146274,13.924944140630997,16.34181490519478,-0.0880444821874418
tide,darts,STORE0002,SKU0024,582.4457787804334,41.6032699128881,14,589.0,0.2780552785001484,0.390201227111117,11.69818278832767,13.802611886528538,0.0388590504846375
tide,darts,STORE0011,SKU0051,1033.6809730376906,73.8343552169779,14,1127.0,0.2776893608467899,0.3463254480903892,22.35399354816659,26.561644811333128,0.0046851236564424
tide,darts,STORE0013,SKU0087,240.9538655006768,17.210990392905487,14,267.0,0.2775022955631092,0.2995413973099307,5.292365208239297,5.956374053630108,-0.072193835683834
tide,darts,STORE0004,SKU0021,897.9828932703825,64.14163523359875,14,958.0,0.2774821872115614,0.8828148865576642,18.98770966776256,23.92102389801091,-0.0376876604111418
tide,darts,STORE0007,SKU0015,120.34637766610967,8.596169833293548,14,121.0,0.2773719683991111,1.001099101247039,2.3972862983066032,3.8119907621833433,0.0981885175723247
tide,darts,STORE0011,SKU0001,1552.5010081439077,110.89292915313627,14,1706.0,0.2773435597547131,0.4154537858854968,33.79629378153861,40.42593745286657,0.0442847862969588
tide,darts,STORE0006,SKU0028,1689.422176561284,120.67301261152029,14,1773.0,0.277321547135835,0.5765248426653127,35.12079307655968,47.25932522409762,0.1274047484888542
tide,darts,STORE0007,SKU0089,486.88204008484945,34.777288577489244,14,434.0,0.2772825135584474,0.5745085964645559,8.59575792031187,12.034416443846736,0.1848802391450149
tide,darts,STORE0003,SKU0020,540.4009161016075,38.60006543582911,14,512.0,0.2772247480480141,0.4094066261334195,10.138505071470233,13.246109302133023,0.1229396577720098
tide,darts,STORE0010,SKU0068,544.7656955926078,38.91183539947199,14,623.0,0.2770123886721877,0.2737400219996327,12.327051295912357,14.27480159666453,-0.002556740863021
tide,darts,STORE0012,SKU0101,209.48274993675284,14.963053566910917,14,250.0,0.2767996485424488,0.2899279985288384,4.942850866829444,6.391066573446373,0.0644426069875771
tide,darts,STORE0009,SKU0028,1364.930797753032,97.49505698235943,14,1576.0,0.2767657911614993,0.376524671243051,31.155920490751644,40.59096965173886,0.0494736640944733
tide,darts,STORE0007,SKU0024,649.2682091883427,46.37630065631019,14,611.0,0.2766372844524974,0.3706508998136714,12.07324148574828,15.118446835964034,0.1406232699663081
tide,darts,STORE0011,SKU0002,983.3681226397215,70.24058018855153,14,963.0,0.2766148527039926,0.3757784283039262,19.02715022528178,23.562827642178277,0.0843787873898265
tide,darts,STORE0007,SKU0029,300.0906366508765,21.435045475062605,14,356.0,0.2760921464690528,0.4121023296975261,7.020628867355915,8.169280081138725,0.085006665875917
tide,darts,STORE0004,SKU0075,535.643246496274,38.260231892590994,14,539.0,0.2760153978532388,0.4521081667529837,10.626592817349698,14.602530667770573,-0.007787015608295
tide,darts,STORE0002,SKU0065,616.795935009914,44.056852500708146,14,692.0,0.2756852107427542,0.3349222209442549,13.626726130998993,19.933140873739177,0.0927338426569429
tide,darts,STORE0012,SKU0017,1294.4805130391253,92.46289378850895,14,1482.0,0.2753934377343707,0.4475034645343539,29.152362480166957,34.05073180762536,-0.0326596102833351
tide,darts,STORE0011,SKU0074,819.0114592235918,58.50081851597084,14,1107.0,0.2749534757195508,0.332967403410589,21.74096411582448,25.167261641134257,0.0287764234957872
tide,darts,STORE0006,SKU0042,207.08021285370694,14.791443775264781,14,248.0,0.2748094970845838,1.6102055782197813,4.868053948355484,7.088391201984583,0.0219001509789122
tide,darts,STORE0002,SKU0012,482.00279930544025,34.428771378960015,14,745.0,0.2747610097261848,0.2933250659374948,14.621210874714832,23.17574037760484,-0.1329472259430025
tide,darts,STORE0002,SKU0040,199.77105271782526,14.26936090841609,14,312.0,0.2747162305376869,0.4096802852145149,6.1222474234113085,8.05813846409192,0.2710006290190854
tide,darts,STORE0001,SKU0099,1485.6789796411156,106.11992711722255,14,1706.0,0.2746406114872124,0.2071835961976093,33.46692022837032,47.037926289469496,-0.0022517736818938
tide,darts,STORE0004,SKU0087,448.61875563783224,32.04419683127373,14,478.0,0.2746333874094614,0.4738333009325794,9.376768512980185,11.88926373813004,-0.0514079609943227
tide,darts,STORE0004,SKU0065,917.5870876242881,65.54193483030629,14,1077.0,0.2743565184285237,0.2751962657577451,21.10585502482286,31.37721998513296,0.0348216128540624
tide,darts,STORE0005,SKU0083,1298.392794930771,92.74234249505507,14,1247.0,0.2738326184640553,0.3419098784457666,24.39066251604836,30.007944883112216,0.0989450867385183
tide,darts,STORE0009,SKU0017,1232.6226279324446,88.04447342374604,14,1593.0,0.2737254200897953,0.2433171075951648,31.146042443074567,41.14337022507576,-0.1877073281703968
tide,darts,STORE0013,SKU0085,496.4544855292187,35.46103468065848,14,573.0,0.2735518621359199,0.3627223667757669,11.196086928848723,17.337981810091616,0.1140150699844905
tide,darts,STORE0008,SKU0010,503.71494096804133,35.97963864057438,14,525.0,0.2735315180873378,0.3567675841324125,10.257431928275167,12.456008993396376,0.1163228987648682
tide,darts,STORE0002,SKU0083,960.4265732040251,68.6018980860018,14,884.0,0.2734862308627575,0.3385731361709975,17.268702005905542,20.032728753091085,0.1731581746197135
tide,darts,STORE0002,SKU0028,1234.4511182118422,88.17507987227444,14,1333.0,0.2731538844829844,0.2913478556488252,26.00815200112988,30.224880164196883,0.0103063710162927
tide,darts,STORE0007,SKU0003,239.81225189123884,17.12944656365992,14,248.0,0.2728877962627967,0.1835162824684334,4.83401239094097,7.027814935925162,-0.0176221560172098
tide,darts,STORE0007,SKU0088,259.70465798758465,18.550332713398905,14,252.0,0.2728664058210703,0.3331849983269527,4.911595304779267,5.98976595176724,0.0977228523707818
tide,darts,STORE0002,SKU0051,717.8773998746265,51.27695713390189,14,762.0,0.2728600805863725,0.324404407048803,14.851384386201136,17.163568146221706,-0.0288387299729447
tide,darts,STORE0006,SKU0085,1046.4982680066773,74.74987628619124,14,1393.0,0.2724679388756629,0.7139747045266321,27.110559918128462,33.98105344104534,-0.112616717068733
tide,darts,STORE0003,SKU0004,944.996503546692,67.49975025333514,14,911.0,0.2723447322969409,0.3205522482425351,17.721860794465226,22.36812679004674,0.1292021575325336
tide,darts,STORE0009,SKU0018,1114.6771813381977,79.61979866701412,14,1416.0,0.2721842646460511,0.2525388838429317,27.529494195629177,32.66027360430223,-0.2135000092555452
tide,darts,STORE0006,SKU0010,509.2192165884177,36.372801184886974,14,576.0,0.2719602377430354,0.5130231758239001,11.189221209999172,16.133309838375332,-0.0301462222270778
tide,darts,STORE0005,SKU0004,1368.7855841429212,97.77039886735152,14,1459.0,0.2719305207339477,0.2954205716066224,28.33904498220212,35.78786273773456,-0.021200926937702
tide,darts,STORE0012,SKU0055,175.76653746731026,12.554752676236447,14,187.0,0.2716923817750273,0.3200068270237962,3.629033956566437,4.514614468459432,0.0163464372263445
tide,darts,STORE0012,SKU0008,298.7290664569187,21.337790461208478,14,336.0,0.2714076677694777,0.3064534663934576,6.513784026467465,8.191017860895979,-0.0772662513070531
tide,darts,STORE0001,SKU0014,858.2646188720717,61.3046156337194,14,909.0,0.2712521006230759,0.3268287401292262,17.61201139045543,21.59359233976137,-0.0035458756166251
tide,darts,STORE0012,SKU0072,516.0947910057627,36.86391364326876,14,546.0,0.2711236965815497,0.3584821835071352,10.573824166680438,12.469831581422651,-0.0776166693497808
tide,darts,STORE0010,SKU0065,711.9503149022264,50.8535939215876,14,882.0,0.2708334249690169,0.3569600947274743,17.06250577304807,22.242183688479304,-0.0168242533697849
tide,darts,STORE0008,SKU0012,630.3520556360581,45.02514683114701,14,949.0,0.2707458601321379,0.3059247333583486,18.352701518957065,22.596314263707143,-0.0568847962530078
tide,darts,STORE0012,SKU0058,1109.2449625337933,79.2317830381281,14,1174.0,0.2706560300794667,0.5053661631115045,22.696441379520994,29.093940042276447,0.0015587507582977
tide,darts,STORE0006,SKU0035,2686.349383701574,191.88209883582672,14,3647.0,0.2703831042628957,0.2415679301603915,70.43479866048433,92.55387558848837,-0.2111331960132786
tide,darts,STORE0010,SKU0019,212.63058737718393,15.18789909837028,14,253.0,0.2695727673437168,0.2080032408323435,4.871565009854311,6.824149579063977,0.0992568517618475
tide,darts,STORE0012,SKU0052,712.2903982167995,50.87788558691425,14,731.0,0.2694796832730468,0.3086964492777121,14.070689176614083,16.697972907475897,0.0568171349969656
tide,darts,STORE0007,SKU0038,978.3565489170797,69.88261063693427,14,1185.0,0.2692900641863818,0.3771022917951168,22.793480432918745,26.785265169125744,0.013945033919091
tide,darts,STORE0003,SKU0066,306.83904077751674,21.917074341251197,14,303.0,0.2692542401408911,0.5212334242206789,5.827431054477858,7.914731721606295,0.176670028151149
tide,darts,STORE0009,SKU0047,922.8685375126112,65.91918125090079,14,1126.0,0.2691837286174497,0.2815388581299847,21.650062744517747,25.93010300874085,-0.1394294575038203
tide,darts,STORE0011,SKU0089,653.0451369574597,46.64608121124712,14,668.0,0.2687913511495623,0.3888476594955615,12.825187326279115,18.148858627772512,-0.0290927143456615
tide,darts,STORE0002,SKU0011,226.1387052719163,16.152764662279736,14,251.0,0.2680904954017236,0.4444241313270807,4.806479596130903,5.879429421696198,0.1260863343062989
tide,darts,STORE0012,SKU0028,1432.8443198390128,102.34602284564377,14,1723.0,0.268083141193343,0.2787836874775009,32.99337516258071,41.47214368812655,0.0086256597991671
tide,darts,STORE0008,SKU0001,1505.01672677992,107.50119476999429,14,1519.0,0.2680130323108149,0.3384439633658809,29.07941400572341,39.74606201429158,0.1434896316371153
tide,darts,STORE0010,SKU0080,1020.9634868140889,72.9259633438635,14,1122.0,0.2679113855473853,0.1835948276294585,21.471183898869025,31.270363228976425,-0.0381373068004596
tide,darts,STORE0009,SKU0034,1656.1026021884682,118.29304301346201,14,2219.0,0.2677559967321833,0.283779634362521,42.43932548205105,48.307813136197296,-0.0231423092740807
tide,darts,STORE0009,SKU0075,394.2149651909518,28.158211799353698,14,458.0,0.2676144753674208,0.2832588548408303,8.754816408448482,11.098487463829583,-0.159250795421388
tide,darts,STORE0010,SKU0057,1089.2581941248568,77.80415672320406,14,1210.0,0.2675924507434656,0.5042686371414191,23.127633242828104,28.578516156383376,-0.0888192930701438
tide,darts,STORE0012,SKU0027,1469.722495994998,104.98017828535701,14,2358.0,0.2674749715071608,0.2407221077897761,45.05042734384895,63.17242943204964,-0.1917412783278695
tide,darts,STORE0009,SKU0049,541.2195199024878,38.65853713589199,14,539.0,0.2674463820441483,0.3077241675122252,10.29668570869971,11.87975355963493,0.1622674045579564
tide,darts,STORE0006,SKU0004,1322.0744807723609,94.43389148374006,14,1365.0,0.2672686856476141,0.4005379987799402,26.058696850642377,34.889184366601775,0.0381904576655742
tide,darts,STORE0011,SKU0038,1388.4006679862814,99.17147628473438,14,1762.0,0.2671869022228327,0.335306015411222,33.62738012261652,39.54368186761144,-0.0106030550861205
tide,darts,STORE0001,SKU0027,1800.4693379509304,128.60495271078074,14,2752.0,0.2671130201002988,0.2846679835880472,52.50678795114446,67.5178985492764,-0.1730376406881927
tide,darts,STORE0008,SKU0008,359.7990645975789,25.699933185541347,14,370.0,0.2670700339545397,0.2988507748313771,7.058279468798552,7.848153990683655,0.0323084222071762
tide,darts,STORE0010,SKU0088,338.1228945933393,24.151635328095665,14,348.0,0.2669653462079079,0.4006529339048611,6.635995748596569,8.706632706003186,0.0065873113072487
tide,darts,STORE0009,SKU0067,483.69639555055755,34.54974253932554,14,473.0,0.2669302342011446,0.5508063050361753,9.01842862693867,12.00458647698064,0.0343957958339975
tide,darts,STORE0010,SKU0039,192.76339322912654,13.768813802080468,14,237.0,0.2667682536541751,0.3495206187923379,4.516005436859964,5.873363026521873,-0.0119357448095696
tide,darts,STORE0002,SKU0055,147.05759087343694,10.504113633816925,14,165.0,0.2667243667034885,0.846258399381852,3.1435371790054005,4.005565326789418,-0.0743869477994101
tide,darts,STORE0004,SKU0070,1550.3532449951438,110.73951749965313,14,1545.0,0.2666917779792488,0.4060482843948435,29.431342641281397,38.2970729456771,-0.0053288797757599
tide,darts,STORE0003,SKU0043,442.0899060310565,31.57785043078975,14,614.0,0.26663338399929,0.3092631617731824,11.693778412540288,13.706060857888689,0.0397663538483134
tide,darts,STORE0007,SKU0046,1004.2249496583586,71.73035354702562,14,1422.0,0.2665029791201065,0.2475815017103101,27.069088307770816,35.68132570064835,-0.1231773213682788
tide,darts,STORE0003,SKU0092,954.3934654083911,68.17096181488508,14,949.0,0.2664433743122138,1.353878387537551,18.06105444444935,24.565577395533104,0.0680433324085485
tide,darts,STORE0004,SKU0046,1332.009317193856,95.14352265670401,14,1925.0,0.2662207723107011,0.2999752780443095,36.6053561927214,42.22943647914568,-0.1482091921790842
tide,darts,STORE0006,SKU0096,1446.4113288981623,103.3150949212973,14,1601.0,0.2659026594593101,0.3543728006196194,30.407868413882536,35.10104851808144,-0.0911917568778729
tide,darts,STORE0006,SKU0023,1016.6881284009692,72.62058060006923,14,1272.0,0.2657270531944624,0.5362691105569858,24.143200833096863,31.263279812073115,0.0280544931784667
tide,darts,STORE0011,SKU0019,244.3399034916116,17.45285024940083,14,287.0,0.265416457645137,0.4406569085400156,5.441037381725309,6.375328319028594,0.0836156719891774
tide,darts,STORE0001,SKU0004,1427.6253323459302,101.9732380247093,14,1418.0,0.2653563484398473,2.5743762702969035,26.87680729197882,35.65611689714677,0.0380986595094973
tide,darts,STORE0005,SKU0074,849.4971945698162,60.67837104070116,14,1170.0,0.2652916485824293,0.3118522047523069,22.17080206010302,26.73855232301156,-0.009583071614198
tide,darts,STORE0009,SKU0076,373.04993782162296,26.646424130115925,14,399.0,0.2650970316102818,0.3568170759840078,7.555265400893033,9.10307088798977,-0.0285027998775521
tide,darts,STORE0001,SKU0006,1518.5717757496423,108.46941255354588,14,1888.0,0.2650834315583585,0.2923950412943465,35.748394198727205,46.792172692970944,-0.0021167229047234
tide,darts,STORE0001,SKU0068,630.2836420745825,45.02026014818447,14,625.0,0.2649788481149799,0.580576577548839,11.829412862275891,15.477117684171118,0.1781281454192937
tide,darts,STORE0005,SKU0005,1145.4452495971645,81.81751782836889,14,1269.0,0.2648385251432966,0.3329898156544841,24.00572060048881,34.50866576411053,0.2232688904282825
tide,darts,STORE0007,SKU0059,262.8697702044781,18.77641215746272,14,282.0,0.2646761459636542,0.2645284273675002,5.331333797267893,6.663371837759855,-0.029128076067562
tide,darts,STORE0005,SKU0095,474.04661302352775,33.86047235882341,14,571.0,0.2646661222504076,0.2365768291361882,10.794596843213052,15.054858074006026,-0.2100639661123619
