date,store_id,sku_id,prediction,model
2024-01-07,STORE0013,SKU0013,49.95988082885742,lstm
2024-01-08,STORE0013,SKU0013,39.86235809326172,lstm
2024-01-09,STORE0013,SKU0013,39.06591796875,lstm
2024-01-10,STORE0013,SKU0013,39.335205078125,lstm
2024-01-11,STORE0013,SKU0013,39.46184539794922,lstm
2024-01-12,STORE0013,SKU0013,39.74045944213867,lstm
2024-01-13,STORE0013,SKU0013,49.00404739379883,lstm
2024-01-14,STORE0013,SKU0013,50.473365783691406,lstm
2024-01-01,STORE0013,SKU0014,27.235170364379883,lstm
2024-01-02,STORE0013,SKU0014,27.009185791015625,lstm
2024-01-03,STORE0013,SKU0014,27.000858306884766,lstm
2024-01-04,STORE0013,SKU0014,26.868854522705078,lstm
2024-01-05,STORE0013,SKU0014,27.108890533447266,lstm
2024-01-06,STORE0013,SKU0014,33.529788970947266,lstm
2024-01-07,STORE0013,SKU0014,34.41981506347656,lstm
2024-01-08,STORE0013,SKU0014,26.62213134765625,lstm
2024-01-09,STORE0013,SKU0014,26.102313995361328,lstm
2024-01-10,STORE0013,SKU0014,26.461170196533203,lstm
2024-01-11,STORE0013,SKU0014,26.740436553955078,lstm
2024-01-12,STORE0013,SKU0014,26.934341430664062,lstm
2024-01-13,STORE0013,SKU0014,33.264854431152344,lstm
2024-01-14,STORE0013,SKU0014,34.079627990722656,lstm
2024-01-01,STORE0013,SKU0015,6.641033172607422,lstm
2024-01-02,STORE0013,SKU0015,6.627620697021484,lstm
2024-01-03,STORE0013,SKU0015,6.425411224365234,lstm
2024-01-04,STORE0013,SKU0015,6.333347320556641,lstm
2024-01-05,STORE0013,SKU0015,6.281166076660156,lstm
2024-01-06,STORE0013,SKU0015,6.7923431396484375,lstm
2024-01-07,STORE0013,SKU0015,6.791698455810547,lstm
2024-01-08,STORE0013,SKU0015,6.326240539550781,lstm
2024-01-09,STORE0013,SKU0015,6.265087127685547,lstm
2024-01-10,STORE0013,SKU0015,6.275428771972656,lstm
2024-01-11,STORE0013,SKU0015,6.282569885253906,lstm
2024-01-12,STORE0013,SKU0015,6.284900665283203,lstm
2024-01-13,STORE0013,SKU0015,6.786582946777344,lstm
2024-01-14,STORE0013,SKU0015,6.810218811035156,lstm
2024-01-01,STORE0013,SKU0017,45.345638275146484,lstm
2024-01-02,STORE0013,SKU0017,46.2698974609375,lstm
2024-01-03,STORE0013,SKU0017,47.0467529296875,lstm
2024-01-04,STORE0013,SKU0017,47.298091888427734,lstm
2024-01-05,STORE0013,SKU0017,47.64776611328125,lstm
2024-01-06,STORE0013,SKU0017,61.48390197753906,lstm
2024-01-07,STORE0013,SKU0017,61.19129943847656,lstm
2024-01-08,STORE0013,SKU0017,49.1842041015625,lstm
2024-01-09,STORE0013,SKU0017,49.960227966308594,lstm
2024-01-10,STORE0013,SKU0017,49.81313705444336,lstm
2024-01-11,STORE0013,SKU0017,50.14044952392578,lstm
2024-01-12,STORE0013,SKU0017,49.93975067138672,lstm
2024-01-13,STORE0013,SKU0017,63.09197998046875,lstm
2024-01-14,STORE0013,SKU0017,62.19245910644531,lstm
2024-01-01,STORE0013,SKU0020,23.425365447998047,lstm
2024-01-02,STORE0013,SKU0020,22.897830963134766,lstm
2024-01-03,STORE0013,SKU0020,23.008026123046875,lstm
2024-01-04,STORE0013,SKU0020,23.09911346435547,lstm
2024-01-05,STORE0013,SKU0020,23.3031005859375,lstm
2024-01-06,STORE0013,SKU0020,27.35124397277832,lstm
2024-01-07,STORE0013,SKU0020,27.786928176879883,lstm
2024-01-08,STORE0013,SKU0020,23.27431869506836,lstm
2024-01-09,STORE0013,SKU0020,22.962265014648438,lstm
2024-01-10,STORE0013,SKU0020,23.219703674316406,lstm
2024-01-11,STORE0013,SKU0020,23.433746337890625,lstm
2024-01-12,STORE0013,SKU0020,23.52845001220703,lstm
2024-01-13,STORE0013,SKU0020,27.506908416748047,lstm
2024-01-14,STORE0013,SKU0020,27.9005069732666,lstm
2024-01-01,STORE0013,SKU0024,28.807186126708984,lstm
2024-01-02,STORE0013,SKU0024,27.367158889770508,lstm
2024-01-03,STORE0013,SKU0024,27.53981590270996,lstm
2024-01-04,STORE0013,SKU0024,27.378841400146484,lstm
2024-01-05,STORE0013,SKU0024,27.70542335510254,lstm
2024-01-06,STORE0013,SKU0024,33.62116241455078,lstm
2024-01-07,STORE0013,SKU0024,35.40760040283203,lstm
2024-01-08,STORE0013,SKU0024,28.07822608947754,lstm
2024-01-09,STORE0013,SKU0024,27.157665252685547,lstm
2024-01-10,STORE0013,SKU0024,27.262060165405273,lstm
2024-01-11,STORE0013,SKU0024,27.395038604736328,lstm
2024-01-12,STORE0013,SKU0024,27.5801944732666,lstm
2024-01-13,STORE0013,SKU0024,33.38787078857422,lstm
2024-01-14,STORE0013,SKU0024,35.10456848144531,lstm
2024-01-01,STORE0013,SKU0025,13.039352416992188,lstm
2024-01-02,STORE0013,SKU0025,12.994003295898438,lstm
2024-01-03,STORE0013,SKU0025,12.840084075927734,lstm
2024-01-04,STORE0013,SKU0025,12.778213500976562,lstm
2024-01-05,STORE0013,SKU0025,12.808357238769531,lstm
2024-01-06,STORE0013,SKU0025,15.748420715332031,lstm
2024-01-07,STORE0013,SKU0025,15.44488525390625,lstm
2024-01-08,STORE0013,SKU0025,13.055168151855469,lstm
2024-01-09,STORE0013,SKU0025,12.718387603759766,lstm
2024-01-10,STORE0013,SKU0025,12.757465362548828,lstm
2024-01-11,STORE0013,SKU0025,12.792243957519531,lstm
2024-01-12,STORE0013,SKU0025,12.836822509765625,lstm
2024-01-13,STORE0013,SKU0025,15.584415435791016,lstm
2024-01-14,STORE0013,SKU0025,15.267810821533203,lstm
2024-01-01,STORE0013,SKU0026,49.57917785644531,lstm
2024-01-02,STORE0013,SKU0026,48.38370132446289,lstm
2024-01-03,STORE0013,SKU0026,48.123870849609375,lstm
2024-01-04,STORE0013,SKU0026,48.02537155151367,lstm
2024-01-05,STORE0013,SKU0026,47.98020935058594,lstm
2024-01-06,STORE0013,SKU0026,55.75152587890625,lstm
2024-01-07,STORE0013,SKU0026,54.718353271484375,lstm
2024-01-08,STORE0013,SKU0026,48.667762756347656,lstm
2024-01-09,STORE0013,SKU0026,48.35270309448242,lstm
2024-01-10,STORE0013,SKU0026,48.132225036621094,lstm
2024-01-11,STORE0013,SKU0026,48.129241943359375,lstm
2024-01-12,STORE0013,SKU0026,48.11659622192383,lstm
2024-01-13,STORE0013,SKU0026,55.289554595947266,lstm
2024-01-14,STORE0013,SKU0026,54.13266372680664,lstm
2024-01-01,STORE0013,SKU0027,53.52203369140625,lstm
2024-01-02,STORE0013,SKU0027,52.68431091308594,lstm
2024-01-03,STORE0013,SKU0027,52.111358642578125,lstm
2024-01-04,STORE0013,SKU0027,51.47858810424805,lstm
2024-01-05,STORE0013,SKU0027,51.33660125732422,lstm
2024-01-06,STORE0013,SKU0027,63.945953369140625,lstm
2024-01-07,STORE0013,SKU0027,60.1021728515625,lstm
2024-01-08,STORE0013,SKU0027,51.578556060791016,lstm
2024-01-09,STORE0013,SKU0027,51.319332122802734,lstm
2024-01-10,STORE0013,SKU0027,50.94211196899414,lstm
2024-01-11,STORE0013,SKU0027,50.745361328125,lstm
2024-01-12,STORE0013,SKU0027,50.78550720214844,lstm
2024-01-13,STORE0013,SKU0027,63.66286849975586,lstm
2024-01-14,STORE0013,SKU0027,59.84482192993164,lstm
2024-01-01,STORE0013,SKU0028,53.36893081665039,lstm
2024-01-02,STORE0013,SKU0028,52.651458740234375,lstm
2024-01-03,STORE0013,SKU0028,52.054412841796875,lstm
2024-01-04,STORE0013,SKU0028,51.559051513671875,lstm
2024-01-05,STORE0013,SKU0028,51.064308166503906,lstm
2024-01-06,STORE0013,SKU0028,62.73223876953125,lstm
2024-01-07,STORE0013,SKU0028,59.238433837890625,lstm
2024-01-08,STORE0013,SKU0028,51.49132537841797,lstm
2024-01-09,STORE0013,SKU0028,51.30794143676758,lstm
2024-01-10,STORE0013,SKU0028,50.888755798339844,lstm
2024-01-11,STORE0013,SKU0028,50.71070098876953,lstm
2024-01-12,STORE0013,SKU0028,50.45199203491211,lstm
2024-01-13,STORE0013,SKU0028,62.33534622192383,lstm
2024-01-14,STORE0013,SKU0028,58.93234634399414,lstm
2024-01-01,STORE0013,SKU0031,23.9371337890625,lstm
2024-01-02,STORE0013,SKU0031,23.968387603759766,lstm
2024-01-03,STORE0013,SKU0031,24.18747329711914,lstm
2024-01-04,STORE0013,SKU0031,24.109081268310547,lstm
2024-01-05,STORE0013,SKU0031,24.075931549072266,lstm
2024-01-06,STORE0013,SKU0031,29.87406349182129,lstm
2024-01-07,STORE0013,SKU0031,30.70342254638672,lstm
2024-01-08,STORE0013,SKU0031,25.058528900146484,lstm
2024-01-09,STORE0013,SKU0031,24.733642578125,lstm
2024-01-10,STORE0013,SKU0031,24.500289916992188,lstm
2024-01-11,STORE0013,SKU0031,24.279808044433594,lstm
2024-01-12,STORE0013,SKU0031,24.161903381347656,lstm
2024-01-13,STORE0013,SKU0031,30.053977966308594,lstm
2024-01-14,STORE0013,SKU0031,30.69020652770996,lstm
2024-01-01,STORE0013,SKU0032,27.942869186401367,lstm
2024-01-02,STORE0013,SKU0032,28.109041213989258,lstm
2024-01-03,STORE0013,SKU0032,28.614118576049805,lstm
2024-01-04,STORE0013,SKU0032,28.870403289794922,lstm
2024-01-05,STORE0013,SKU0032,29.316553115844727,lstm
2024-01-06,STORE0013,SKU0032,38.69785690307617,lstm
2024-01-07,STORE0013,SKU0032,42.642913818359375,lstm
2024-01-08,STORE0013,SKU0032,33.266868591308594,lstm
2024-01-09,STORE0013,SKU0032,32.828857421875,lstm
2024-01-10,STORE0013,SKU0032,32.604820251464844,lstm
2024-01-11,STORE0013,SKU0032,32.65237045288086,lstm
2024-01-12,STORE0013,SKU0032,32.80133819580078,lstm
2024-01-13,STORE0013,SKU0032,42.683876037597656,lstm
2024-01-14,STORE0013,SKU0032,45.38359832763672,lstm
2024-01-01,STORE0013,SKU0034,55.41123580932617,lstm
2024-01-02,STORE0013,SKU0034,59.77457046508789,lstm
2024-01-03,STORE0013,SKU0034,62.929996490478516,lstm
2024-01-04,STORE0013,SKU0034,63.557952880859375,lstm
2024-01-05,STORE0013,SKU0034,63.481597900390625,lstm
2024-01-06,STORE0013,SKU0034,73.45570373535156,lstm
2024-01-07,STORE0013,SKU0034,74.10921478271484,lstm
2024-01-08,STORE0013,SKU0034,62.735191345214844,lstm
2024-01-09,STORE0013,SKU0034,63.088294982910156,lstm
2024-01-10,STORE0013,SKU0034,63.83755111694336,lstm
2024-01-11,STORE0013,SKU0034,63.707801818847656,lstm
2024-01-12,STORE0013,SKU0034,63.51546859741211,lstm
2024-01-13,STORE0013,SKU0034,73.31436920166016,lstm
2024-01-14,STORE0013,SKU0034,73.96516418457031,lstm
2024-01-01,STORE0013,SKU0036,16.20879364013672,lstm
2024-01-02,STORE0013,SKU0036,16.923458099365234,lstm
2024-01-03,STORE0013,SKU0036,17.602733612060547,lstm
2024-01-04,STORE0013,SKU0036,17.898094177246094,lstm
2024-01-05,STORE0013,SKU0036,18.090259552001953,lstm
2024-01-06,STORE0013,SKU0036,21.739463806152344,lstm
2024-01-07,STORE0013,SKU0036,22.034622192382812,lstm
2024-01-08,STORE0013,SKU0036,18.556396484375,lstm
2024-01-09,STORE0013,SKU0036,18.700008392333984,lstm
2024-01-10,STORE0013,SKU0036,18.742382049560547,lstm
2024-01-11,STORE0013,SKU0036,18.825401306152344,lstm
2024-01-12,STORE0013,SKU0036,18.835872650146484,lstm
2024-01-13,STORE0013,SKU0036,22.540531158447266,lstm
2024-01-14,STORE0013,SKU0036,22.60324478149414,lstm
2024-01-01,STORE0013,SKU0037,48.767234802246094,lstm
2024-01-02,STORE0013,SKU0037,48.216983795166016,lstm
2024-01-03,STORE0013,SKU0037,48.561004638671875,lstm
2024-01-04,STORE0013,SKU0037,47.980926513671875,lstm
2024-01-05,STORE0013,SKU0037,48.28004455566406,lstm
2024-01-06,STORE0013,SKU0037,57.521148681640625,lstm
2024-01-07,STORE0013,SKU0037,58.36149215698242,lstm
2024-01-08,STORE0013,SKU0037,48.66324996948242,lstm
2024-01-09,STORE0013,SKU0037,48.182857513427734,lstm
2024-01-10,STORE0013,SKU0037,48.34876251220703,lstm
2024-01-11,STORE0013,SKU0037,47.97795867919922,lstm
2024-01-12,STORE0013,SKU0037,48.25593566894531,lstm
2024-01-13,STORE0013,SKU0037,57.64473342895508,lstm
2024-01-14,STORE0013,SKU0037,58.27866744995117,lstm
2024-01-01,STORE0013,SKU0039,8.552112579345703,lstm
2024-01-02,STORE0013,SKU0039,8.356441497802734,lstm
2024-01-03,STORE0013,SKU0039,7.9985809326171875,lstm
2024-01-04,STORE0013,SKU0039,7.788219451904297,lstm
2024-01-05,STORE0013,SKU0039,7.651947021484375,lstm
2024-01-06,STORE0013,SKU0039,8.414661407470703,lstm
2024-01-07,STORE0013,SKU0039,8.633930206298828,lstm
2024-01-08,STORE0013,SKU0039,7.758403778076172,lstm
2024-01-09,STORE0013,SKU0039,7.6580352783203125,lstm
2024-01-10,STORE0013,SKU0039,7.6632843017578125,lstm
2024-01-11,STORE0013,SKU0039,7.6306915283203125,lstm
2024-01-12,STORE0013,SKU0039,7.574962615966797,lstm
2024-01-13,STORE0013,SKU0039,8.357353210449219,lstm
2024-01-14,STORE0013,SKU0039,8.538780212402344,lstm
2024-01-01,STORE0013,SKU0040,9.567256927490234,lstm
2024-01-02,STORE0013,SKU0040,9.591121673583984,lstm
2024-01-03,STORE0013,SKU0040,9.311149597167969,lstm
2024-01-04,STORE0013,SKU0040,9.138320922851562,lstm
2024-01-05,STORE0013,SKU0040,9.011009216308594,lstm
2024-01-06,STORE0013,SKU0040,10.98440933227539,lstm
2024-01-07,STORE0013,SKU0040,11.483470916748047,lstm
2024-01-08,STORE0013,SKU0040,9.4649658203125,lstm
2024-01-09,STORE0013,SKU0040,9.242504119873047,lstm
2024-01-10,STORE0013,SKU0040,9.225631713867188,lstm
2024-01-11,STORE0013,SKU0040,9.21646499633789,lstm
2024-01-12,STORE0013,SKU0040,9.187992095947266,lstm
2024-01-13,STORE0013,SKU0040,11.169326782226562,lstm
2024-01-14,STORE0013,SKU0040,11.630252838134766,lstm
2024-01-01,STORE0013,SKU0041,39.365745544433594,lstm
2024-01-02,STORE0013,SKU0041,38.847496032714844,lstm
2024-01-03,STORE0013,SKU0041,38.489173889160156,lstm
2024-01-04,STORE0013,SKU0041,38.014007568359375,lstm
2024-01-05,STORE0013,SKU0041,37.719703674316406,lstm
2024-01-06,STORE0013,SKU0041,42.593597412109375,lstm
2024-01-07,STORE0013,SKU0041,43.254173278808594,lstm
2024-01-08,STORE0013,SKU0041,37.01576232910156,lstm
2024-01-09,STORE0013,SKU0041,37.01516342163086,lstm
2024-01-10,STORE0013,SKU0041,37.26230239868164,lstm
2024-01-11,STORE0013,SKU0041,37.20100402832031,lstm
2024-01-12,STORE0013,SKU0041,37.10254669189453,lstm
2024-01-13,STORE0013,SKU0041,42.248451232910156,lstm
2024-01-14,STORE0013,SKU0041,43.02217483520508,lstm
2024-01-01,STORE0013,SKU0049,22.506591796875,lstm
2024-01-02,STORE0013,SKU0049,22.126178741455078,lstm
2024-01-03,STORE0013,SKU0049,22.61330795288086,lstm
2024-01-04,STORE0013,SKU0049,22.808971405029297,lstm
2024-01-05,STORE0013,SKU0049,23.166088104248047,lstm
2024-01-06,STORE0013,SKU0049,29.504974365234375,lstm
2024-01-07,STORE0013,SKU0049,29.30867576599121,lstm
2024-01-08,STORE0013,SKU0049,23.260250091552734,lstm
2024-01-09,STORE0013,SKU0049,22.700729370117188,lstm
2024-01-10,STORE0013,SKU0049,23.012882232666016,lstm
2024-01-11,STORE0013,SKU0049,23.142940521240234,lstm
2024-01-12,STORE0013,SKU0049,23.39580535888672,lstm
2024-01-13,STORE0013,SKU0049,29.55953025817871,lstm
2024-01-14,STORE0013,SKU0049,29.226390838623047,lstm
2024-01-01,STORE0013,SKU0056,11.69791030883789,lstm
2024-01-02,STORE0013,SKU0056,11.93429946899414,lstm
2024-01-03,STORE0013,SKU0056,11.96706771850586,lstm
2024-01-04,STORE0013,SKU0056,12.065780639648438,lstm
2024-01-05,STORE0013,SKU0056,12.161056518554688,lstm
2024-01-06,STORE0013,SKU0056,14.035213470458984,lstm
2024-01-07,STORE0013,SKU0056,14.317581176757812,lstm
2024-01-08,STORE0013,SKU0056,12.337020874023438,lstm
2024-01-09,STORE0013,SKU0056,12.032546997070312,lstm
2024-01-10,STORE0013,SKU0056,12.088676452636719,lstm
2024-01-11,STORE0013,SKU0056,12.140727996826172,lstm
2024-01-12,STORE0013,SKU0056,12.180179595947266,lstm
2024-01-13,STORE0013,SKU0056,13.940570831298828,lstm
2024-01-14,STORE0013,SKU0056,14.200096130371094,lstm
2024-01-01,STORE0013,SKU0057,41.25110626220703,lstm
2024-01-02,STORE0013,SKU0057,41.986480712890625,lstm
2024-01-03,STORE0013,SKU0057,42.272117614746094,lstm
2024-01-04,STORE0013,SKU0057,42.01001739501953,lstm
2024-01-05,STORE0013,SKU0057,42.15132522583008,lstm
2024-01-06,STORE0013,SKU0057,51.82545852661133,lstm
2024-01-07,STORE0013,SKU0057,53.489959716796875,lstm
2024-01-08,STORE0013,SKU0057,42.32328796386719,lstm
2024-01-09,STORE0013,SKU0057,42.317138671875,lstm
2024-01-10,STORE0013,SKU0057,42.62214279174805,lstm
2024-01-11,STORE0013,SKU0057,42.388648986816406,lstm
2024-01-12,STORE0013,SKU0057,42.60566711425781,lstm
2024-01-13,STORE0013,SKU0057,52.854461669921875,lstm
2024-01-14,STORE0013,SKU0057,54.21497344970703,lstm
2024-01-01,STORE0013,SKU0061,46.456199645996094,lstm
2024-01-02,STORE0013,SKU0061,47.10732650756836,lstm
2024-01-03,STORE0013,SKU0061,47.50804901123047,lstm
2024-01-04,STORE0013,SKU0061,47.420372009277344,lstm
2024-01-05,STORE0013,SKU0061,47.17742919921875,lstm
2024-01-06,STORE0013,SKU0061,56.73751449584961,lstm
2024-01-07,STORE0013,SKU0061,57.965450286865234,lstm
2024-01-08,STORE0013,SKU0061,49.40701675415039,lstm
2024-01-09,STORE0013,SKU0061,50.02796936035156,lstm
2024-01-10,STORE0013,SKU0061,50.06917953491211,lstm
2024-01-11,STORE0013,SKU0061,49.78697967529297,lstm
2024-01-12,STORE0013,SKU0061,49.3847541809082,lstm
2024-01-13,STORE0013,SKU0061,58.946144104003906,lstm
2024-01-14,STORE0013,SKU0061,59.59099197387695,lstm
2024-01-01,STORE0013,SKU0063,22.41769790649414,lstm
2024-01-02,STORE0013,SKU0063,21.686233520507812,lstm
2024-01-03,STORE0013,SKU0063,21.894214630126953,lstm
2024-01-04,STORE0013,SKU0063,22.10381317138672,lstm
2024-01-05,STORE0013,SKU0063,22.2860107421875,lstm
2024-01-06,STORE0013,SKU0063,27.485593795776367,lstm
2024-01-07,STORE0013,SKU0063,27.620271682739258,lstm
2024-01-08,STORE0013,SKU0063,22.576953887939453,lstm
2024-01-09,STORE0013,SKU0063,22.20760726928711,lstm
2024-01-10,STORE0013,SKU0063,22.457408905029297,lstm
2024-01-11,STORE0013,SKU0063,22.458301544189453,lstm
2024-01-12,STORE0013,SKU0063,22.551044464111328,lstm
2024-01-13,STORE0013,SKU0063,27.477848052978516,lstm
2024-01-14,STORE0013,SKU0063,27.313695907592773,lstm
2024-01-01,STORE0013,SKU0065,27.120025634765625,lstm
2024-01-02,STORE0013,SKU0065,25.586383819580078,lstm
2024-01-03,STORE0013,SKU0065,25.518375396728516,lstm
2024-01-04,STORE0013,SKU0065,25.50824737548828,lstm
2024-01-05,STORE0013,SKU0065,25.744796752929688,lstm
2024-01-06,STORE0013,SKU0065,31.868478775024414,lstm
2024-01-07,STORE0013,SKU0065,33.08921432495117,lstm
2024-01-08,STORE0013,SKU0065,26.03664779663086,lstm
2024-01-09,STORE0013,SKU0065,25.180278778076172,lstm
2024-01-10,STORE0013,SKU0065,25.52548599243164,lstm
2024-01-11,STORE0013,SKU0065,25.563552856445312,lstm
2024-01-12,STORE0013,SKU0065,25.763626098632812,lstm
2024-01-13,STORE0013,SKU0065,31.764389038085938,lstm
2024-01-14,STORE0013,SKU0065,32.955543518066406,lstm
2024-01-01,STORE0013,SKU0068,17.97872543334961,lstm
2024-01-02,STORE0013,SKU0068,18.316997528076172,lstm
2024-01-03,STORE0013,SKU0068,18.89307403564453,lstm
2024-01-04,STORE0013,SKU0068,19.171443939208984,lstm
2024-01-05,STORE0013,SKU0068,19.294395446777344,lstm
2024-01-06,STORE0013,SKU0068,22.684833526611328,lstm
2024-01-07,STORE0013,SKU0068,23.07776641845703,lstm
2024-01-08,STORE0013,SKU0068,19.684295654296875,lstm
2024-01-09,STORE0013,SKU0068,19.568286895751953,lstm
2024-01-10,STORE0013,SKU0068,19.77771759033203,lstm
2024-01-11,STORE0013,SKU0068,19.798236846923828,lstm
2024-01-12,STORE0013,SKU0068,19.770050048828125,lstm
2024-01-13,STORE0013,SKU0068,23.026023864746094,lstm
2024-01-14,STORE0013,SKU0068,23.256149291992188,lstm
2024-01-01,STORE0013,SKU0071,16.36307144165039,lstm
2024-01-02,STORE0013,SKU0071,15.935501098632812,lstm
2024-01-03,STORE0013,SKU0071,15.543209075927734,lstm
2024-01-04,STORE0013,SKU0071,15.381645202636719,lstm
2024-01-05,STORE0013,SKU0071,15.247356414794922,lstm
2024-01-06,STORE0013,SKU0071,18.25429916381836,lstm
2024-01-07,STORE0013,SKU0071,18.562149047851562,lstm
2024-01-08,STORE0013,SKU0071,15.606697082519531,lstm
2024-01-09,STORE0013,SKU0071,15.439807891845703,lstm
2024-01-10,STORE0013,SKU0071,15.562667846679688,lstm
2024-01-11,STORE0013,SKU0071,15.57602310180664,lstm
2024-01-12,STORE0013,SKU0071,15.541812896728516,lstm
2024-01-13,STORE0013,SKU0071,18.269729614257812,lstm
2024-01-14,STORE0013,SKU0071,18.531558990478516,lstm
2024-01-01,STORE0013,SKU0076,15.92132568359375,lstm
2024-01-02,STORE0013,SKU0076,15.701316833496094,lstm
2024-01-03,STORE0013,SKU0076,15.443397521972656,lstm
2024-01-04,STORE0013,SKU0076,15.29391860961914,lstm
2024-01-05,STORE0013,SKU0076,15.147842407226562,lstm
2024-01-06,STORE0013,SKU0076,18.203243255615234,lstm
2024-01-07,STORE0013,SKU0076,18.362865447998047,lstm
2024-01-08,STORE0013,SKU0076,15.36322021484375,lstm
2024-01-09,STORE0013,SKU0076,15.260700225830078,lstm
2024-01-10,STORE0013,SKU0076,15.38156509399414,lstm
2024-01-11,STORE0013,SKU0076,15.413402557373047,lstm
2024-01-12,STORE0013,SKU0076,15.355133056640625,lstm
2024-01-13,STORE0013,SKU0076,18.239154815673828,lstm
2024-01-14,STORE0013,SKU0076,18.364219665527344,lstm
2024-01-01,STORE0013,SKU0080,40.82807159423828,lstm
2024-01-02,STORE0013,SKU0080,40.86345672607422,lstm
2024-01-03,STORE0013,SKU0080,41.10297393798828,lstm
2024-01-04,STORE0013,SKU0080,41.34123992919922,lstm
2024-01-05,STORE0013,SKU0080,41.569740295410156,lstm
2024-01-06,STORE0013,SKU0080,47.8214111328125,lstm
2024-01-07,STORE0013,SKU0080,47.80755615234375,lstm
2024-01-08,STORE0013,SKU0080,41.489288330078125,lstm
2024-01-09,STORE0013,SKU0080,41.20966339111328,lstm
2024-01-10,STORE0013,SKU0080,41.6187744140625,lstm
2024-01-11,STORE0013,SKU0080,41.823936462402344,lstm
2024-01-12,STORE0013,SKU0080,42.096805572509766,lstm
2024-01-13,STORE0013,SKU0080,48.3529052734375,lstm
2024-01-14,STORE0013,SKU0080,48.27668380737305,lstm
2024-01-01,STORE0013,SKU0084,12.586982727050781,lstm
2024-01-02,STORE0013,SKU0084,13.17715835571289,lstm
2024-01-03,STORE0013,SKU0084,13.33340835571289,lstm
2024-01-04,STORE0013,SKU0084,13.378662109375,lstm
2024-01-05,STORE0013,SKU0084,13.316715240478516,lstm
2024-01-06,STORE0013,SKU0084,15.33084487915039,lstm
2024-01-07,STORE0013,SKU0084,15.575241088867188,lstm
2024-01-08,STORE0013,SKU0084,12.954471588134766,lstm
2024-01-09,STORE0013,SKU0084,12.971294403076172,lstm
2024-01-10,STORE0013,SKU0084,13.160144805908203,lstm
2024-01-11,STORE0013,SKU0084,13.244647979736328,lstm
2024-01-12,STORE0013,SKU0084,13.234664916992188,lstm
2024-01-13,STORE0013,SKU0084,15.305980682373047,lstm
2024-01-14,STORE0013,SKU0084,15.505584716796875,lstm
2024-01-01,STORE0013,SKU0085,26.856178283691406,lstm
2024-01-02,STORE0013,SKU0085,26.589683532714844,lstm
2024-01-03,STORE0013,SKU0085,27.792646408081055,lstm
2024-01-04,STORE0013,SKU0085,27.915124893188477,lstm
2024-01-05,STORE0013,SKU0085,28.481830596923828,lstm
2024-01-06,STORE0013,SKU0085,38.17484664916992,lstm
2024-01-07,STORE0013,SKU0085,39.12205123901367,lstm
2024-01-08,STORE0013,SKU0085,28.996700286865234,lstm
2024-01-09,STORE0013,SKU0085,28.049510955810547,lstm
2024-01-10,STORE0013,SKU0085,28.609861373901367,lstm
2024-01-11,STORE0013,SKU0085,28.505661010742188,lstm
2024-01-12,STORE0013,SKU0085,28.84306526184082,lstm
2024-01-13,STORE0013,SKU0085,38.64905548095703,lstm
2024-01-14,STORE0013,SKU0085,39.4583854675293,lstm
2024-01-01,STORE0013,SKU0086,6.061241149902344,lstm
2024-01-02,STORE0013,SKU0086,5.865135192871094,lstm
2024-01-03,STORE0013,SKU0086,5.558803558349609,lstm
2024-01-04,STORE0013,SKU0086,5.4324951171875,lstm
2024-01-05,STORE0013,SKU0086,5.365139007568359,lstm
2024-01-06,STORE0013,SKU0086,5.492816925048828,lstm
2024-01-07,STORE0013,SKU0086,5.461772918701172,lstm
2024-01-08,STORE0013,SKU0086,5.302528381347656,lstm
2024-01-09,STORE0013,SKU0086,5.281116485595703,lstm
2024-01-10,STORE0013,SKU0086,5.273960113525391,lstm
2024-01-11,STORE0013,SKU0086,5.2654876708984375,lstm
2024-01-12,STORE0013,SKU0086,5.254360198974609,lstm
2024-01-13,STORE0013,SKU0086,5.422859191894531,lstm
2024-01-14,STORE0013,SKU0086,5.4072265625,lstm
2024-01-01,STORE0013,SKU0087,14.554698944091797,lstm
2024-01-02,STORE0013,SKU0087,14.63046646118164,lstm
2024-01-03,STORE0013,SKU0087,14.404525756835938,lstm
2024-01-04,STORE0013,SKU0087,14.328079223632812,lstm
2024-01-05,STORE0013,SKU0087,14.24526596069336,lstm
2024-01-06,STORE0013,SKU0087,17.749488830566406,lstm
2024-01-07,STORE0013,SKU0087,17.444351196289062,lstm
2024-01-08,STORE0013,SKU0087,14.3638916015625,lstm
2024-01-09,STORE0013,SKU0087,14.267303466796875,lstm
2024-01-10,STORE0013,SKU0087,14.408130645751953,lstm
2024-01-11,STORE0013,SKU0087,14.446273803710938,lstm
2024-01-12,STORE0013,SKU0087,14.458305358886719,lstm
2024-01-13,STORE0013,SKU0087,17.824325561523438,lstm
2024-01-14,STORE0013,SKU0087,17.503803253173828,lstm
2024-01-01,STORE0013,SKU0089,17.53990936279297,lstm
2024-01-02,STORE0013,SKU0089,18.10852813720703,lstm
2024-01-03,STORE0013,SKU0089,18.581539154052734,lstm
2024-01-04,STORE0013,SKU0089,18.775096893310547,lstm
2024-01-05,STORE0013,SKU0089,19.025009155273438,lstm
2024-01-06,STORE0013,SKU0089,23.92099380493164,lstm
2024-01-07,STORE0013,SKU0089,23.88068389892578,lstm
2024-01-08,STORE0013,SKU0089,19.770050048828125,lstm
2024-01-09,STORE0013,SKU0089,19.515548706054688,lstm
